# data from ifeffit
#------------------------
#   k         chi         chi       dchi         win
  14.650000       0.42397762E-02   0.42397762E-02   0.19109938E-02    0.0000000
  14.700000       0.40430723E-02   0.40430723E-02   0.18640986E-02    0.0000000
  14.750000       0.38060842E-02   0.38060842E-02   0.18172034E-02    0.0000000
  14.800000       0.35278797E-02   0.35278797E-02   0.17703082E-02    0.0000000
  14.850000       0.32075268E-02   0.32075268E-02   0.17234130E-02    0.0000000
  14.900000       0.28440934E-02   0.28440934E-02   0.16765178E-02    0.0000000
  14.950000       0.24366473E-02   0.24366473E-02   0.16296226E-02    0.0000000
  15.000000       0.19842563E-02   0.19842563E-02   0.15835481E-02    0.0000000
  15.050000       0.14866130E-02   0.14866130E-02   0.16133726E-02    0.0000000
  15.100000       0.94582899E-03   0.94582899E-03   0.16431972E-02    0.0000000
  15.150000       0.36460161E-03   0.36460161E-03   0.16730217E-02    0.0000000
  15.200000      -0.25437172E-03  -0.25437172E-03   0.17028462E-02    0.0000000
  15.250000      -0.90839364E-03  -0.90839364E-03   0.17326708E-02    0.0000000
  15.300000      -0.15947668E-02  -0.15947668E-02   0.17624953E-02    0.0000000
  15.350000      -0.23107937E-02  -0.23107937E-02   0.17923198E-02    0.0000000
  15.400000      -0.30537771E-02  -0.30537771E-02   0.18221444E-02    0.0000000
  15.450000      -0.38210195E-02  -0.38210195E-02   0.18519689E-02    0.0000000
  15.500000      -0.46098237E-02  -0.46098237E-02   0.18817934E-02    0.0000000
  15.550000      -0.54174921E-02  -0.54174921E-02   0.19116180E-02    0.0000000
  15.600000      -0.62413275E-02  -0.62413275E-02   0.19414425E-02    0.0000000
  15.650000      -0.70786324E-02  -0.70786324E-02   0.19712670E-02    0.0000000
  15.700000      -0.79267095E-02  -0.79267095E-02   0.20010916E-02    0.0000000
  15.750000      -0.87828613E-02  -0.87828613E-02   0.20309161E-02    0.0000000
  15.800000      -0.96443906E-02  -0.96443906E-02   0.20607406E-02    0.0000000
