                     EN (keV)                           MUT                       MUT_ERR
            8.4699899999999992            0.9923507883586313            0.0016094591938598
            8.4719899999999999            0.9916155615867941            0.0016014233784362
            8.4739900000000006            0.9906488544057422            0.0016471785468145
            8.4760000000000009            0.9888515032193631            0.0016005099651741
            8.4779999999999998            0.9874198634056789            0.0016268801547964
            8.4800100000000000            0.9850612981479936            0.0016137866487005
            8.4820100000000007            0.9830306150028923            0.0016299661958412
            8.4839900000000004            0.9807700653939897            0.0016134654196843
            8.4860000000000007            0.9788530821748105            0.0016088966133782
            8.4880099999999992            0.9768180737688126            0.0016417349455683
            8.4899900000000006            0.9747190005442028            0.0016320781677523
            8.4920000000000009            0.9726362386960893            0.0016148745594346
            8.4940099999999994            0.9713064381159121            0.0016154927767787
            8.4959900000000008            0.9696620924273529            0.0016406639166627
            8.4980100000000007            0.9679382157364237            0.0016406184277955
            8.4999900000000004            0.9641824612809858            0.0016682892684324
            8.5099900000000002            0.9582902649481202            0.0016322498229772
	    8.5200099999999992            0.9539025668597456            0.0016452849572713
	    8.5299999999999994            0.9518454868124518            0.0016453336832211
	    8.5400100000000005            0.9506981617309957            0.0016832611258346
	    8.5500100000000003            0.9498388941253322            0.0016545541273518
	    8.5600000000000005            0.9475770897740630            0.0016572251646905
	    8.5699900000000007            0.9438404749470676            0.0017082872934642
	    8.5800000000000001            0.9392359156783648            0.0016868865857184
	    8.5900099999999995            0.9348107849488482            0.0016995835281493
	    8.5999999999999996            0.9299790247041767            0.0018841729848451
	    8.6099899999999998            0.9253442440020004            0.0017201427689652
	    8.6199999999999992            0.9207583287121508            0.0017134514744194
	    8.6300000000000008            0.9164005374741205            0.0017084545112209
	    8.6400000000000006            0.9124418320438318            0.0016894084592646
	    8.6499900000000007            0.9093787117744332            0.0014333343708674
	    8.6600000000000001            0.9062841470622217            0.0013955845550805
	    8.6699999999999999            0.9030442923026224            0.0013389866813878
	    8.6799900000000001            0.9004217605222661            0.0013019756763611
	    8.6900099999999991            0.8975227598592442            0.0012646582151868
	    8.6999800000000000            0.8940276484235324            0.0012540157936919
	    8.7099799999999998            0.8905170238468333            0.0012025686779450
	    8.7200100000000003            0.8869352643921806            0.0011515338338517
	    8.7299900000000008            0.8834930457965341            0.0011132756188193
	    8.7399900000000006            0.8797159393337416            0.0010842754319363
	    8.7499900000000004            0.8762715862695459            0.0010931783164091
	    8.7600099999999994            0.8731355498674265            0.0010438917078261
	    8.7699800000000003            0.8700586444076690            0.0010109457610293
	    8.7799800000000001            0.8671367398451941            0.0010067826395978
	    8.7900100000000005            0.8647939462224029            0.0009467980364732
	    8.7999899999999993            0.8616145512002398            0.0012624032674590
	    8.8099900000000009            0.8586849112510815            0.0012399986959000
	    8.8199799999999993            0.8559199324469505            0.0012444118505993
	    8.8300000000000001            0.8530496547290358            0.0012606658039078
	    8.8400099999999995            0.8502350101865593            0.0012771014536088
	    8.8499999999999996            0.8476382700105484            0.0012944660013184
	    8.8599899999999998            0.8446722480859442            0.0012877166843526
	    8.8699999999999992            0.8415425261509751            0.0012886982373455
	    8.8800000000000008            0.8387016453490561            0.0012837348869556
	    8.8900199999999998            0.8360367760503402            0.0012809989470452
	    8.8999900000000007            0.8330850536924146            0.0012844290782920
	    8.9099900000000005            0.8303380534418385            0.0012561591304840
	    8.9200099999999996            0.8276188011111244            0.0012380322612928
	    8.9299900000000001            0.8251373453841261            0.0012192766572667
	    8.9399899999999999            0.8222350747834284            0.0011796157623957
	    8.9500100000000007            0.8199185728821359            0.0011464808438126
	    8.9599899999999995            0.8172858445217559            0.0010895675219154
	    8.9699899999999992            0.8146473707607832            0.0010508737969943
	    8.9800100000000000            0.8132525226925463            0.0010310722375460
	    8.9899900000000006            0.8110026882594349            0.0010376115002672
	    8.9999900000000004            0.8088495693603890            0.0010345768756470
	    9.0200200000000006            0.8033842993089211            0.0009585080524227
	    9.0399999999999991            0.7984088583164121            0.0007886946807624
            9.0600000000000005            0.7935649885572658            0.0007572427991694
	    9.0799900000000004            0.7886345163137879            0.0007519636686798
	    9.0999900000000000            0.7838093982856422            0.0007129569271521
	    9.1200200000000002            0.7790687775328022            0.0007493009537361
	    9.1399899999999992            0.7744558949567627            0.0007176425544546
	    9.1600099999999998            0.7698862714797563            0.0007039426327959
	    9.1800200000000007            0.7650140947750960            0.0006888205955729
	    9.1999999999999993            0.7608034977456836            0.0007432141230185
	    9.2200000000000006            0.7560840732445626            0.0006498101190103
	    9.2399799999999992            0.7520800798497811            0.0006667951826560
	    9.2600200000000008            0.7477676146154140            0.0006904214905417
	    9.2799899999999997            0.7436719733214260            0.0007693987329942
	    9.3000100000000003            0.7389348369340720            0.0008014431398388
	    9.5000099999999996            0.7019028863103143            0.0007693007111165
	    9.6999999999999993            0.6670940129743881            0.0012707755610937
	    9.9000100000000000            0.6320322750205096            0.0007246381854440
	   10.1000099999999993            0.6001191938787911            0.0017457522676649
	   10.3000100000000003            0.5735324259416869            0.0006688674452287
	   10.4999800000000008            0.5468039274828120            0.0007007093409189
	   10.7000200000000003            0.5219825403197353            0.0007057137313487
	   10.9000199999999996            0.4994996931607463            0.0006614059413718
	   11.1000099999999993            0.4780964080123165            0.0006164774898931
	   11.2999899999999993            0.4585235321677520            0.0005311709014450
	   11.5000099999999996            0.4398984742151628            0.0005968054080732
	   11.7000299999999999            0.4223965498983278            0.0003561245434886
	   12.0000300000000006            0.3984501281685348            0.0004289811188223
	   12.3000100000000003            0.3747313748740092            0.0003681950287534
	   12.6000099999999993            0.3553855273013280            0.0003354106966576
	   12.9000100000000000            0.3370293509421732            0.0002968834758059
	   13.1999899999999997            0.3203031785057323            0.0002391139541832
	   13.7999899999999993            0.2897441761005480            0.0002304537304341
	   14.2000200000000003            0.2726563020585419            0.0002636638299043           
