# data from ifeffit
#------------------------
#   k         chi         chi       dchi         win
  6.6500000       0.60418054E-03  -0.56477854E-03   0.22707406E-02    1.0000000
  6.7000000       0.36246675E-02  -0.38384900E-02   0.20133990E-02    1.0000000
  6.7500000      -0.31297560E-02  -0.64604775E-02   0.22610366E-02    1.0000000
  6.8000000      -0.72869691E-02  -0.83746259E-02   0.25086742E-02    1.0000000
  6.8500000      -0.52697693E-02  -0.96070468E-02   0.27563119E-02    1.0000000
  6.9000000      -0.51563882E-02  -0.10246829E-01   0.29069756E-02    1.0000000
  6.9500000      -0.55856166E-02  -0.10420285E-01   0.26776710E-02    1.0000000
  7.0000000      -0.78316152E-02  -0.10263530E-01   0.24483664E-02    1.0000000
  7.0500000      -0.95768747E-02  -0.98980684E-02   0.22190618E-02    1.0000000
  7.1000000      -0.11275060E-01  -0.94207689E-02   0.20721879E-02    1.0000000
  7.1500000      -0.96462772E-02  -0.89018083E-02   0.20839891E-02    1.0000000
  7.2000000      -0.77872495E-02  -0.83064880E-02   0.20957903E-02    1.0000000
  7.2500000      -0.11809121E-01  -0.76083476E-02   0.21075914E-02    1.0000000
  7.3000000      -0.96346136E-02  -0.67661686E-02   0.19863056E-02    1.0000000
  7.3500000      -0.65939320E-02  -0.57416696E-02   0.18315912E-02    1.0000000
  7.4000000      -0.39490494E-02  -0.45158234E-02   0.16768769E-02    1.0000000
  7.4500000      -0.11189330E-02  -0.31005976E-02   0.16497496E-02    1.0000000
  7.5000000      -0.34779912E-02  -0.15439527E-02   0.20717019E-02    1.0000000
  7.5500000       0.16321361E-02   0.72709985E-04   0.24936542E-02    1.0000000
  7.6000000       0.29404377E-02   0.16553868E-02   0.29156065E-02    1.0000000
  7.6500000       0.40265398E-02   0.31115747E-02   0.29491609E-02    1.0000000
  7.7000000       0.74119485E-02   0.43031188E-02   0.27589297E-02    1.0000000
  7.7500000       0.81700827E-02   0.51365898E-02   0.25686985E-02    1.0000000
  7.8000000       0.30123149E-02   0.55565853E-02   0.24516228E-02    1.0000000
  7.8500000       0.25215813E-02   0.55541232E-02   0.24817834E-02    1.0000000
  7.9000000       0.48933196E-02   0.51677769E-02   0.25119439E-02    1.0000000
  7.9500000       0.38675406E-02   0.44775289E-02   0.25421045E-02    1.0000000
  8.0000000       0.70976470E-03   0.35925500E-02   0.25386303E-02    1.0000000
  8.0500000       0.76543114E-03   0.26350761E-02   0.25346786E-02    1.0000000
  8.1000000       0.15428963E-02   0.17252659E-02   0.25307268E-02    1.0000000
  8.1500000       0.84030628E-04   0.95972994E-03   0.24998407E-02    1.0000000
  8.2000000      -0.83334635E-03   0.40376986E-03   0.24538868E-02    1.0000000
  8.2500000      -0.36965473E-02   0.88740759E-04   0.24079329E-02    1.0000000
  8.3000000      -0.40084468E-02   0.61234006E-05   0.23077440E-02    1.0000000
  8.3500000      -0.23540121E-02   0.11294952E-03   0.21428003E-02    1.0000000
  8.4000000      -0.15186925E-02   0.34211670E-03   0.19778566E-02    1.0000000
  8.4500000       0.15362007E-03   0.61554369E-03   0.19662297E-02    1.0000000
  8.5000000      -0.35020798E-02   0.85779204E-03   0.23413280E-02    1.0000000
  8.5500000      -0.26604248E-02   0.10078846E-02   0.27164262E-02    1.0000000
  8.6000000      -0.11042442E-03   0.10255962E-02   0.30915245E-02    1.0000000
  8.6500000       0.20416479E-02   0.89279617E-03   0.34666227E-02    1.0000000
  8.7000000       0.12229322E-02   0.62353800E-03   0.38417209E-02    1.0000000
  8.7500000       0.12106956E-02   0.25329056E-03   0.41542787E-02    1.0000000
  8.8000000       0.34217188E-02  -0.16962453E-03   0.39587885E-02    1.0000000
  8.8500000       0.14054853E-02  -0.59379330E-03   0.37632984E-02   1.00000000
  8.9000000      -0.17766282E-02  -0.97387162E-03   0.35678083E-02   0.93301117
  8.9500000      -0.27413983E-02  -0.12775432E-02   0.33723182E-02   0.74999788
  9.0000000      -0.21825937E-03  -0.14892134E-02   0.31768280E-02   0.49999817
  9.0500000      -0.34951349E-02  -0.16100789E-02   0.30905299E-02   0.24999894
  9.1000000       0.37531924E-02  -0.16611971E-02   0.33697920E-02   0.66986993E-01
  9.1500000       0.16283966E-02  -0.16583136E-02   0.36490540E-02    0.0000000
  9.2000000       0.11782853E-02  -0.16192956E-02   0.39283161E-02   0.38025635E-39
  9.2500000      -0.30672116E-02  -0.15641622E-02   0.42075781E-02    0.0000000
  9.3000000      -0.43488038E-02  -0.15046812E-02   0.44868402E-02    0.0000000
  9.3500000      -0.24758211E-02  -0.14421709E-02   0.44146838E-02    0.0000000
  9.4000000      -0.34909379E-03  -0.13679884E-02   0.40887273E-02    0.0000000
  9.4500000      -0.27979913E-02  -0.12664473E-02   0.37627708E-02    0.0000000
  9.5000000      -0.18176007E-02  -0.18176007E-02   0.34368144E-02    0.0000000
  9.5500000      -0.23566150E-02  -0.23566150E-02   0.31108579E-02    0.0000000
  9.6000000      -0.48495150E-03  -0.48495150E-03   0.27849014E-02    0.0000000
  9.6500000       0.25722940E-02   0.25722940E-02   0.28255505E-02    0.0000000
  9.7000000      -0.26118873E-03  -0.26118873E-03   0.28788855E-02    0.0000000
  9.7500000      -0.35569144E-02  -0.35569144E-02   0.29322205E-02    0.0000000
  9.8000000      -0.43516775E-02  -0.43516775E-02   0.29855556E-02    0.0000000
  9.8500000       0.26212437E-03   0.26212437E-03   0.30388906E-02    0.0000000
  9.9000000       0.22427297E-02   0.22427297E-02   0.30122812E-02    0.0000000
  9.9500000       0.67485448E-02   0.67485448E-02   0.29410930E-02    0.0000000
  10.000000       0.66051797E-02   0.66051797E-02   0.28699049E-02    0.0000000
  10.050000       0.61119365E-02   0.61119365E-02   0.27987167E-02    0.0000000
  10.100000       0.54051283E-02   0.54051283E-02   0.27275286E-02    0.0000000
  10.150000       0.36372404E-02   0.36372404E-02   0.26721139E-02    0.0000000
  10.200000       0.23033037E-02   0.23033037E-02   0.26405670E-02    0.0000000
  10.250000      -0.32628368E-02  -0.32628368E-02   0.26090200E-02    0.0000000
  10.300000      -0.28614537E-02  -0.28614537E-02   0.25774731E-02    0.0000000
  10.350000       0.16214950E-02   0.16214950E-02   0.25459261E-02    0.0000000
  10.400000       0.24351898E-02   0.24351898E-02   0.25247385E-02    0.0000000
  10.450000       0.16702320E-02   0.16702320E-02   0.25353345E-02    0.0000000
  10.500000       0.20030661E-02   0.20030661E-02   0.25459304E-02    0.0000000
  10.550000      -0.88659858E-03  -0.88659858E-03   0.25565264E-02    0.0000000
  10.600000      -0.27612116E-03  -0.27612116E-03   0.25671223E-02    0.0000000
  10.650000      -0.15844249E-02  -0.15844249E-02   0.26066503E-02    0.0000000
  10.700000       0.14076289E-02   0.14076289E-02   0.27013446E-02    0.0000000
  10.750000       0.13534754E-02   0.13534754E-02   0.27960388E-02    0.0000000
  10.800000       0.12143361E-02   0.12143361E-02   0.28907331E-02    0.0000000
  10.850000      -0.14998181E-02  -0.14998181E-02   0.29854273E-02    0.0000000
  10.900000      -0.30031776E-03  -0.30031776E-03   0.30080579E-02    0.0000000
  10.950000      -0.31308397E-03  -0.31308397E-03   0.29230390E-02    0.0000000
  11.000000      -0.20959391E-02  -0.20959391E-02   0.28380201E-02    0.0000000
  11.050000      -0.12920599E-02  -0.12920599E-02   0.27530013E-02    0.0000000
  11.100000      -0.39509707E-02  -0.39509707E-02   0.26679824E-02    0.0000000
  11.150000       0.35610010E-03   0.35610010E-03   0.27639430E-02    0.0000000
  11.200000      -0.29710488E-02  -0.29710488E-02   0.29494185E-02    0.0000000
  11.250000       0.59515977E-05   0.59515977E-05   0.31348940E-02    0.0000000
  11.300000      -0.43723167E-02  -0.43723167E-02   0.33203695E-02    0.0000000
  11.350000      -0.39885637E-02  -0.39885637E-02   0.35058451E-02    0.0000000
  11.400000      -0.34829193E-02  -0.34829193E-02   0.33049185E-02    0.0000000
  11.450000      -0.74442089E-03  -0.74442089E-03   0.30798388E-02    0.0000000
  11.500000      -0.65795232E-03  -0.65795232E-03   0.28547591E-02    0.0000000
  11.550000       0.10208998E-02   0.10208998E-02   0.26296794E-02    0.0000000
  11.600000      -0.36080201E-03  -0.36080201E-03   0.24045998E-02    0.0000000
  11.650000      -0.24655765E-02  -0.24655765E-02   0.21795201E-02    0.0000000
  11.700000      -0.47640919E-02  -0.47640919E-02   0.19987513E-02    0.0000000
  11.750000      -0.12406061E-02  -0.12406061E-02   0.24405108E-02    0.0000000
  11.800000      -0.24267327E-02  -0.24267327E-02   0.28822703E-02    0.0000000
  11.850000       0.24540661E-03   0.24540661E-03   0.33240298E-02    0.0000000
  11.900000       0.33849739E-02   0.33849739E-02   0.37657893E-02    0.0000000
  11.950000       0.24135182E-02   0.24135182E-02   0.42075489E-02    0.0000000
  12.000000       0.60028738E-02   0.60028738E-02   0.46493084E-02    0.0000000
  12.050000       0.64644678E-02   0.64644678E-02   0.47039130E-02    0.0000000
  12.100000       0.36420650E-02   0.36420650E-02   0.42531883E-02    0.0000000
  12.150000       0.20288259E-02   0.20288259E-02   0.38024636E-02    0.0000000
  12.200000      -0.13506513E-02  -0.13506513E-02   0.33517389E-02    0.0000000
  12.250000      -0.15723807E-02  -0.15723807E-02   0.29010142E-02    0.0000000
  12.300000      -0.12969124E-03  -0.12969124E-03   0.24502895E-02    0.0000000
  12.350000       0.33468762E-02   0.33468762E-02   0.19995648E-02    0.0000000
  12.400000       0.55672578E-02   0.55672578E-02   0.21948403E-02    0.0000000
  12.450000       0.64546215E-03   0.64546215E-03   0.24140156E-02    0.0000000
  12.500000      -0.53167763E-02  -0.53167763E-02   0.26331910E-02    0.0000000
  12.550000      -0.53495469E-02  -0.53495469E-02   0.28523663E-02    0.0000000
