# data from ifeffit
#------------------------
#   k         chi         dchi         e0
  8.9631416      -0.81417066E-02   0.62679738E-03    20006.008
  8.9926393      -0.22529065E-02   0.63028012E-03    20006.008
  9.0212962       0.38299756E-02   0.52028802E-03    20006.008
  9.1656910       0.25102238E-01   0.53224102E-03    20006.008
  9.1946048       0.26692688E-01   0.67868502E-03    20006.008
  9.2226735       0.28206378E-01   0.79316221E-03    20006.008
  9.2514207       0.28752098E-01   0.96367769E-03    20006.008
  9.2793540       0.28995495E-01   0.10636055E-02    20006.008
  9.3079375       0.29694568E-01   0.49922126E-03    20006.008
  9.4474639       0.17999232E-01   0.74785167E-03    20006.008
  9.4748822       0.15340002E-01   0.63946160E-03    20006.008
  9.5028923       0.14130164E-01   0.62809667E-03    20006.008
  9.5301374       0.14114680E-01   0.65690777E-03    20006.008
  9.5580212       0.14416373E-01   0.63916687E-03    20006.008
  9.5850961       0.13958428E-01   0.56022922E-03    20006.008
  9.7209629      -0.37302274E-02   0.47227837E-03    20006.008
  9.7476171      -0.84296110E-02   0.70848251E-03    20006.008
  9.7749241      -0.12810509E-01   0.62620112E-03    20006.008
  9.8014662      -0.14878611E-01   0.56940279E-03    20006.008
  9.8279418      -0.15609385E-01   0.72751879E-03    20006.008
  9.8550425      -0.14807742E-01   0.40530042E-03    20006.008
  9.9867713      -0.12211811E-01   0.78472450E-03    20006.008
  10.012793      -0.14100826E-01   0.11277253E-02    20006.008
  10.039409      -0.15212220E-01   0.73432524E-03    20006.008
  10.065328      -0.16315437E-01   0.64342046E-03    20006.008
  10.091163      -0.17103365E-01   0.69894135E-03    20006.008
  10.116914      -0.16047367E-01   0.50238207E-03    20006.008
  10.246198      -0.19558852E-02   0.47383668E-03    20006.008
  10.271613       0.33546555E-04   0.70560298E-03    20006.008
  10.322271       0.20065123E-02   0.10171219E-02    20006.008
  10.373361       0.20403537E-02   0.69982592E-03    20006.008
  10.423542       0.47266069E-03   0.68714614E-03    20006.008
  10.473525      -0.91299067E-03   0.55994726E-03    20006.008
  10.720854       0.18100421E-01   0.35032234E-03    20006.008
  10.769573       0.16502743E-01   0.72541922E-03    20006.008
  10.818071       0.13149009E-01   0.69287079E-03    20006.008
  10.866392       0.10581499E-01   0.72463195E-03    20006.008
  10.914498       0.96153803E-02   0.71815044E-03    20006.008
  10.962433       0.86431659E-02   0.83570539E-03    20006.008
  11.199289      -0.84343267E-02   0.92543506E-03    20006.008
  11.246100      -0.74105439E-02   0.99630750E-03    20006.008
  11.292757      -0.48949663E-02   0.74642593E-03    20006.008
  11.338612      -0.40370267E-02   0.79142124E-03    20006.008
  11.384906      -0.32478974E-02   0.12464205E-02    20006.008
  11.431051      -0.18809905E-02   0.66343252E-03    20006.008
  11.658083      -0.67977188E-02   0.53434548E-03    20006.008
  11.702668      -0.58092847E-02   0.74958123E-03    20006.008
  11.747690      -0.27606256E-02   0.79501153E-03    20006.008
  11.791951      -0.32094670E-03   0.76595117E-03    20006.008
  11.836648       0.11643386E-02   0.81927819E-03    20006.008
  11.880653       0.93981571E-03   0.52314431E-03    20006.008
  12.098946       0.23629134E-02   0.47325828E-03    20006.008
  12.142654       0.57479961E-02   0.80882525E-03    20006.008
  12.185653       0.10908474E-01   0.77981952E-03    20006.008
  12.228498       0.15959594E-01   0.78756201E-03    20006.008
  12.271210       0.19133174E-01   0.85301413E-03    20006.008
  12.313811       0.19695472E-01   0.57231481E-03    20006.008
  12.524830      -0.41276642E-02   0.41462961E-03    20006.008
  12.566689      -0.80652099E-02   0.20499633E-02    20006.008
  12.608387      -0.81538351E-02   0.20227390E-02    20006.008
  12.649964      -0.67210964E-02   0.18927335E-02    20006.008
  12.691440      -0.83759644E-02   0.18545673E-02    20006.008
  12.732779      -0.72346586E-02   0.65992992E-03    20006.008
  12.936707      -0.87206631E-02   0.63933009E-03    20006.008
  12.977360      -0.29488942E-02   0.21116671E-02    20006.008
  13.017384      -0.58280932E-03   0.21146715E-02    20006.008
  13.057818       0.89504949E-03   0.21142595E-02    20006.008
  13.097626       0.23704146E-02   0.20853167E-02    20006.008
