# data from ifeffit
#------------------------
#   k         chi         chi       dchi         win
  6.8500000      -0.23929517E-01  -0.27165539E-01   0.26279886E-02    1.0000000
  6.9000000      -0.24137033E-01  -0.27993662E-01   0.27835995E-02    1.0000000
  6.9500000      -0.22262852E-01  -0.27802468E-01   0.28366565E-02    1.0000000
  7.0000000      -0.19261151E-01  -0.26632095E-01   0.28897136E-02    1.0000000
  7.0500000      -0.15652023E-01  -0.24475792E-01   0.29427706E-02    1.0000000
  7.1000000      -0.12044705E-01  -0.21411592E-01   0.29799236E-02    1.0000000
  7.1500000      -0.99112659E-02  -0.17584308E-01   0.29606596E-02    1.0000000
  7.2000000      -0.80673480E-02  -0.13175004E-01   0.29413956E-02    1.0000000
  7.2500000      -0.64803022E-02  -0.83941597E-02   0.29221315E-02    1.0000000
  7.3000000      -0.53618535E-02  -0.34722449E-02   0.29655492E-02    1.0000000
  7.3500000      -0.45373781E-02   0.13521114E-02   0.30384311E-02    1.0000000
  7.4000000      -0.35283647E-02   0.58458501E-02   0.31113130E-02    1.0000000
  7.4500000      -0.20764921E-02   0.97961908E-02   0.31711774E-02    1.0000000
  7.5000000       0.18199929E-02   0.13054313E-01   0.31409224E-02    1.0000000
  7.5500000       0.58620381E-02   0.15469786E-01   0.31106675E-02    1.0000000
  7.6000000       0.93386078E-02   0.16941063E-01   0.30804125E-02    1.0000000
  7.6500000       0.10598845E-01   0.17459994E-01   0.30703813E-02    1.0000000
  7.7000000       0.90075660E-02   0.17084438E-01   0.30774636E-02    1.0000000
  7.7500000       0.68956312E-02   0.15932077E-01   0.30845460E-02    1.0000000
  7.8000000       0.51509262E-02   0.14168732E-01   0.31091859E-02    1.0000000
  7.8500000       0.62223805E-02   0.11992194E-01   0.31890899E-02    1.0000000
  7.9000000       0.75142664E-02   0.96131737E-02   0.32689938E-02    1.0000000
  7.9500000       0.84424957E-02   0.72353507E-02   0.33488977E-02    1.0000000
  8.0000000       0.70219485E-02   0.50532756E-02   0.32330770E-02    1.0000000
  8.0500000       0.43073844E-02   0.31951964E-02   0.30948009E-02    1.0000000
  8.1000000       0.13234268E-02   0.17253380E-02   0.29565248E-02    1.0000000
  8.1500000      -0.12582149E-02   0.67062106E-03   0.29675348E-02    1.0000000
  8.2000000      -0.29415132E-02   0.60753849E-05   0.31083881E-02    1.0000000
  8.2500000      -0.38504346E-02  -0.33713336E-03   0.32492414E-02    1.0000000
  8.3000000      -0.35847222E-02  -0.45914784E-03   0.37683215E-02    1.0000000
  8.3500000      -0.15053297E-02  -0.47601966E-03   0.49303580E-02    1.0000000
  8.4000000       0.11666541E-02  -0.50345759E-03   0.60923945E-02    1.0000000
  8.4500000       0.38510072E-02  -0.64175435E-03   0.67966018E-02    1.0000000
  8.5000000       0.44949094E-02  -0.97880633E-03   0.61913763E-02    1.0000000
  8.5500000       0.44461874E-02  -0.15496722E-02   0.55861507E-02    1.0000000
  8.6000000       0.37935588E-02  -0.23341567E-02   0.49809251E-02    1.0000000
  8.6500000       0.26257413E-02  -0.32948462E-02   0.43756995E-02    1.0000000
  8.7000000       0.10314523E-02  -0.43676803E-02   0.37704739E-02    1.0000000
  8.7500000      -0.90059039E-03  -0.54713423E-02   0.31993809E-02    1.0000000
  8.8000000      -0.36280141E-02  -0.65179293E-02   0.32417425E-02    1.0000000
  8.8500000      -0.64965123E-02  -0.74233604E-02   0.32841040E-02    1.0000000
  8.9000000      -0.92248802E-02  -0.81161493E-02   0.33264656E-02    1.0000000
  8.9500000      -0.11617699E-01  -0.85435223E-02   0.33688272E-02    1.0000000
  9.0000000      -0.13479552E-01  -0.86748926E-02   0.34111887E-02    1.0000000
  9.0500000      -0.14609819E-01  -0.84984924E-02   0.34434398E-02    1.0000000
  9.1000000      -0.12267883E-01  -0.80222345E-02   0.34332330E-02    1.0000000
  9.1500000      -0.93236847E-02  -0.72688599E-02   0.34230262E-02    1.0000000
  9.2000000      -0.60618345E-02  -0.62692507E-02   0.34128194E-02    1.0000000
  9.2500000      -0.27669453E-02  -0.50579529E-02   0.34026126E-02    1.0000000
  9.3000000       0.27637066E-03  -0.36701042E-02   0.33924059E-02    1.0000000
  9.3500000       0.17207856E-02  -0.21402431E-02   0.34028429E-02    1.0000000
  9.4000000       0.57982378E-03  -0.50303376E-03   0.34305758E-02    1.0000000
  9.4500000      -0.88635000E-03   0.12044893E-02   0.34583086E-02    1.0000000
  9.5000000      -0.23860409E-02   0.29487279E-02   0.34860415E-02    1.0000000
  9.5500000      -0.36275542E-02   0.46818312E-02   0.35137744E-02    1.0000000
  9.6000000      -0.43191950E-02   0.63320790E-02   0.35415073E-02    1.0000000
  9.6500000      -0.17359853E-02   0.78297734E-02   0.35816510E-02    1.0000000
  9.7000000       0.24184801E-02   0.90986826E-02   0.36229922E-02    1.0000000
  9.7500000       0.67173420E-02   0.10061145E-01   0.36643334E-02    1.0000000
  9.8000000       0.10748805E-01   0.10645172E-01   0.37056745E-02    1.0000000
  9.8500000       0.14101075E-01   0.10792684E-01   0.37470157E-02    1.0000000
  9.9000000       0.14875936E-01   0.10467737E-01   0.38155485E-02    1.0000000
  9.9500000       0.12276893E-01   0.96634237E-02   0.39016494E-02    1.0000000
  10.000000       0.88953049E-02   0.84164646E-02   0.39877502E-02    1.0000000
  10.050000       0.51189308E-02   0.67739593E-02   0.40738511E-02    1.0000000
  10.100000       0.13355310E-02   0.48026884E-02   0.41599519E-02    1.0000000
  10.150000      -0.17289892E-02   0.26173016E-02   0.41834200E-02    1.0000000
  10.200000      -0.20100412E-02   0.35013455E-03   0.40899477E-02    1.0000000
