# data from ifeffit
#------------------------
#   k         chi         chi       dchi         win
  5.4000000       0.16036110E-01   0.16766670E-01   0.13548430E-02    1.0000000
  5.4500000       0.10699215E-01   0.10244435E-01   0.13269943E-02    1.0000000
  5.5000000       0.46160624E-02   0.30378296E-02   0.13006947E-02    1.0000000
  5.5500000      -0.16019510E-02  -0.39780944E-02   0.12743951E-02    1.0000000
  5.6000000      -0.73428798E-02  -0.10316387E-01   0.12480955E-02    1.0000000
  5.6500000      -0.11995015E-01  -0.15525108E-01   0.12389574E-02    1.0000000
  5.7000000      -0.15075176E-01  -0.19058441E-01   0.13358662E-02    1.0000000
  5.7500000      -0.16440916E-01  -0.20525643E-01   0.14327749E-02    1.0000000
  5.8000000      -0.16005621E-01  -0.19809833E-01   0.15296836E-02    1.0000000
  5.8500000      -0.13682673E-01  -0.16801235E-01   0.16265923E-02    1.0000000
  5.9000000      -0.94102012E-02  -0.11695975E-01   0.16395270E-02    1.0000000
  5.9500000      -0.36603423E-02  -0.52477909E-02   0.15729841E-02    1.0000000
  6.0000000       0.25795813E-02   0.15053793E-02   0.15064411E-02    1.0000000
  6.0500000       0.83012677E-02   0.77102763E-02   0.14398982E-02    1.0000000
  6.1000000       0.12503986E-01   0.12446177E-01   0.14004941E-02    1.0000000
  6.1500000       0.14698566E-01   0.15065835E-01   0.14194861E-02    1.0000000
  6.2000000       0.15223562E-01   0.15422957E-01   0.14384781E-02    1.0000000
  6.2500000       0.14492961E-01   0.13842231E-01   0.14574701E-02    1.0000000
  6.3000000       0.12920656E-01   0.10965561E-01   0.14696387E-02    1.0000000
  6.3500000       0.10855363E-01   0.75444650E-02   0.14351349E-02    1.0000000
  6.4000000       0.84670596E-02   0.42443731E-02   0.14006311E-02    1.0000000
  6.4500000       0.58953549E-02   0.15074702E-02   0.13661273E-02    1.0000000
  6.5000000       0.32798577E-02  -0.40365767E-03   0.13316235E-02    1.0000000
  6.5500000       0.75360836E-03  -0.14641788E-02   0.12822393E-02    1.0000000
  6.6000000      -0.16148302E-02  -0.20631724E-02   0.12269098E-02    1.0000000
  6.6500000      -0.37934689E-02  -0.26348691E-02   0.11715802E-02    1.0000000
  6.7000000      -0.57507375E-02  -0.35480022E-02   0.11162506E-02    1.0000000
  6.7500000      -0.74566230E-02  -0.49786318E-02   0.11666127E-02    1.0000000
  6.8000000      -0.88928798E-02  -0.68677833E-02   0.12445508E-02    1.0000000
  6.8500000      -0.10046640E-01  -0.89528590E-02   0.13224888E-02    1.0000000
  6.9000000      -0.10905062E-01  -0.10835045E-01   0.14004269E-02    1.0000000
  6.9500000      -0.11432796E-01  -0.12053015E-01   0.15301484E-02    1.0000000
  7.0000000      -0.11397187E-01  -0.12215365E-01   0.16773253E-02    1.0000000
  7.0500000      -0.10463402E-01  -0.11084329E-01   0.18245021E-02    1.0000000
  7.1000000      -0.82957482E-02  -0.84864377E-02   0.19716789E-02    1.0000000
  7.1500000      -0.46256054E-02  -0.45760755E-02   0.19537433E-02    1.0000000
  7.2000000       0.14906643E-03   0.17372470E-03   0.18686796E-02    1.0000000
  7.2500000       0.52485346E-02   0.50631263E-02   0.17836160E-02    1.0000000
  7.3000000       0.98886768E-02   0.93598307E-02   0.16961726E-02    1.0000000
  7.3500000       0.13452885E-01   0.12521774E-01   0.15866892E-02    1.0000000
  7.4000000       0.15826024E-01   0.14341177E-01   0.14772058E-02    1.0000000
  7.4500000       0.16986399E-01   0.14931888E-01   0.13677224E-02    1.0000000
  7.5000000       0.16912315E-01   0.14570392E-01   0.12582390E-02    1.0000000
  7.5500000       0.15582075E-01   0.13481905E-01   0.11487555E-02    1.0000000
  7.6000000       0.12996379E-01   0.11686575E-01   0.12201060E-02    1.0000000
  7.6500000       0.93982391E-02   0.90735484E-02   0.13739708E-02    1.0000000
  7.7000000       0.51788422E-02   0.55676631E-02   0.15278356E-02    1.0000000
  7.7500000       0.73150217E-03   0.13167018E-02   0.16817005E-02    1.0000000
  7.8000000      -0.35504670E-02  -0.32278155E-02   0.18355653E-02    1.0000000
  7.8500000      -0.72992493E-02  -0.74082038E-02   0.17244474E-02    1.0000000
  7.9000000      -0.10365865E-01  -0.10599314E-01   0.15269761E-02    1.0000000
  7.9500000      -0.12712714E-01  -0.12457593E-01   0.13295048E-02    1.0000000
  8.0000000      -0.14303078E-01  -0.13006397E-01   0.11320334E-02    1.0000000
