# data from ifeffit
#------------------------
#   k         chi         chi       dchi         win
  9.5500000       0.15929684E-02  -0.22572421E-02   0.29645382E-02    1.0000000
  9.6000000      -0.69397386E-02  -0.14090922E-02   0.12404938E-02    1.0000000
  9.6500000      -0.44602403E-02  -0.53497865E-03   0.56257084E-03    1.0000000
  9.7000000      -0.11961109E-02   0.33371302E-03   0.18894193E-03    1.0000000
  9.7500000      -0.11662683E-02   0.11708476E-02   0.97998965E-03    1.0000000
  9.8000000      -0.24897158E-02   0.19483363E-02   0.22936409E-02    1.0000000
  9.8500000       0.12969072E-02   0.26403758E-02   0.27300644E-02    1.0000000
  9.9000000       0.24096852E-02   0.32245744E-02   0.14351760E-02    1.0000000
  9.9500000       0.19173878E-02   0.36829244E-02   0.62935783E-03    1.0000000
  10.000000       0.41699549E-02   0.40025592E-02   0.13232867E-02    1.0000000
  10.050000       0.51175056E-02   0.41762487E-02   0.12843972E-02    1.0000000
  10.100000       0.11044294E-01   0.42026056E-02   0.13673473E-02    1.0000000
  10.150000       0.98110057E-02   0.40743156E-02   0.73307698E-03    1.0000000
  10.200000       0.72211198E-02   0.38144121E-02   0.25890006E-02    1.0000000
  10.250000       0.28892068E-02   0.34420831E-02   0.38965801E-02    1.0000000
  10.300000       0.60798955E-02   0.29765577E-02   0.24532066E-02    1.0000000
  10.350000       0.46943094E-03   0.24395029E-02   0.12037295E-02    1.0000000
  10.400000       0.10783268E-01   0.18539540E-02   0.67863938E-03    1.0000000
  10.450000       0.99251513E-02   0.12432657E-02   0.30435451E-02    1.0000000
  10.500000       0.55475202E-02   0.63014109E-03   0.20949844E-02    1.0000000
  10.550000       0.27724839E-02   0.35779855E-04   0.12295412E-02    1.0000000
  10.600000       0.43817254E-02  -0.52082324E-03   0.31670158E-02    1.0000000
  10.650000       0.14931227E-03  -0.10234144E-02   0.15138200E-02    1.0000000
  10.700000      -0.16187591E-02  -0.14588476E-02   0.37722879E-02    1.0000000
  10.750000      -0.94099041E-02  -0.18172903E-02   0.33911256E-02    1.0000000
  10.800000      -0.57473043E-02  -0.20922826E-02   0.19784288E-02    1.0000000
  10.850000      -0.92783325E-03  -0.22806705E-02   0.11509496E-02    1.0000000
  10.900000      -0.15528355E-02  -0.23824357E-02   0.29401776E-02    1.0000000
  10.950000      -0.46336496E-02  -0.24004429E-02   0.13504595E-02    1.0000000
  11.000000      -0.23661066E-02  -0.23401248E-02   0.88133951E-03    1.0000000
  11.050000      -0.20355040E-02  -0.22091209E-02   0.15596265E-02    1.0000000
  11.100000      -0.28541559E-02  -0.20168829E-02   0.15301932E-02    1.0000000
  11.150000      -0.33381207E-02  -0.17829901E-02   0.12798895E-02    1.0000000
  11.200000      -0.34316339E-02  -0.15064527E-02   0.17011195E-02    1.0000000
  11.250000       0.11040887E-02  -0.11994252E-02   0.22006235E-02    1.0000000
  11.300000      -0.12235366E-02  -0.87420880E-03   0.38161875E-02    1.0000000
  11.350000       0.42584191E-02  -0.54277590E-03   0.14180322E-02    1.0000000
  11.400000       0.52985591E-03  -0.21640662E-03   0.13038565E-02    1.0000000
  11.450000       0.28020009E-02   0.94623747E-04   0.18897094E-02    1.0000000
  11.500000       0.51975770E-02   0.38130296E-03   0.23533606E-02    1.0000000
  11.550000       0.31790470E-02   0.63608327E-03   0.11523633E-02    1.0000000
  11.600000       0.23182528E-02   0.85302414E-03   0.46199462E-03    1.0000000
  11.650000       0.16552728E-02   0.10278749E-02   0.15159160E-02    1.0000000
  11.700000       0.23598544E-02   0.11580972E-02   0.20094877E-02    1.0000000
  11.750000       0.32923056E-02   0.12428273E-02   0.76795647E-03    1.0000000
  11.800000       0.51477100E-02   0.12827823E-02   0.19050746E-02    1.0000000
  11.850000      -0.26662559E-02   0.12801141E-02   0.18441394E-02    1.0000000
  11.900000      -0.61130353E-03   0.12382187E-02   0.72986951E-03    1.0000000
  11.950000      -0.19569345E-02   0.11615110E-02   0.14634462E-02    1.0000000
  12.000000       0.14402329E-02   0.10551762E-02   0.33476225E-03    1.0000000
  12.050000      -0.23874497E-02   0.92491114E-03   0.43258712E-03    1.0000000
  12.100000      -0.57336818E-02   0.77544091E-03   0.62526390E-03    1.0000000
  12.150000      -0.85679906E-02   0.60446419E-03   0.91879609E-03    1.0000000
  12.200000      -0.85667860E-02   0.42356933E-03   0.70831924E-03    1.0000000
  12.250000      -0.76139362E-03   0.24014483E-03   0.97782649E-03    1.0000000
  12.300000      -0.13585241E-02   0.60729255E-04   0.10807800E-02    1.0000000
  12.350000      -0.21174204E-02  -0.10916077E-03   0.10973798E-02    1.0000000
  12.400000      -0.32082541E-02  -0.26508772E-03   0.93678481E-03    1.0000000
  12.450000      -0.87446305E-02  -0.40365253E-03   0.10316600E-02    1.0000000
  12.500000      -0.59295141E-02  -0.52238171E-03   0.15471723E-02    1.0000000
  12.550000      -0.52158898E-03  -0.61957310E-03   0.12045190E-02    1.0000000
  12.600000       0.75417270E-03  -0.69413161E-03   0.17103753E-02    1.0000000
  12.650000      -0.16965308E-02  -0.74542318E-03   0.14916594E-02    1.0000000
  12.700000       0.16333589E-02  -0.77316862E-03   0.65818812E-03    1.0000000
  12.750000       0.57212449E-02  -0.77739016E-03   0.72424502E-03    1.0000000
  12.800000       0.48594355E-02  -0.75841352E-03   0.93287091E-03    1.0000000
  12.850000       0.39156763E-02  -0.71691877E-03   0.21068641E-02    1.0000000
  12.900000       0.46262863E-02  -0.65402503E-03   0.20898226E-02    1.0000000
  12.950000      -0.19290007E-02  -0.57138827E-03   0.12003894E-02    1.0000000
  13.000000       0.45410226E-02  -0.47128899E-03   0.31328634E-03    1.0000000
  13.050000       0.32474024E-02  -0.35668701E-03   0.14376442E-02    1.0000000
  13.100000       0.19981103E-02  -0.23191243E-03   0.12191863E-02    1.0000000
  13.150000       0.25969338E-02  -0.10429878E-03   0.32324447E-02    1.0000000
  13.200000      -0.15474228E-02   0.22365517E-04   0.19634893E-02    1.0000000
  13.250000       0.32077209E-03   0.14399912E-03   0.34090358E-02    1.0000000
  13.300000       0.31193309E-02   0.25671749E-03   0.91025517E-03    1.0000000
  13.350000       0.18370524E-02   0.35697007E-03   0.24722941E-02    1.0000000
  13.400000       0.63595998E-02   0.44167416E-03   0.79286162E-03    1.0000000
  13.450000       0.37842261E-02   0.50833694E-03   0.21910915E-02    1.0000000
  13.500000       0.20300681E-02   0.55515734E-03   0.28602703E-02    1.0000000
  13.550000       0.83198445E-03   0.58109985E-03   0.17080606E-03    1.0000000
  13.600000       0.59474977E-02   0.58593423E-03   0.11504948E-02    1.0000000
  13.650000       0.14156111E-02   0.57023722E-03   0.23096004E-02    1.0000000
  13.700000       0.13204040E-02   0.53535519E-03   0.14133436E-02    1.0000000
  13.750000       0.24642268E-02   0.48332941E-03   0.22659795E-02    1.0000000
  13.800000      -0.93279997E-03   0.41678848E-03   0.32514642E-02    1.0000000
  13.850000      -0.57529807E-02   0.33881482E-03   0.24688575E-02   1.00000000
  13.900000      -0.30048624E-02   0.25279358E-03   0.51768265E-03   0.93301117
  13.950000      -0.18547973E-02   0.16225364E-03   0.16731919E-02   0.74999788
  14.000000       0.12244974E-02   0.70710019E-04   0.10364995E-02   0.49999817
  14.050000       0.45357198E-05  -0.18483249E-04   0.15927620E-02   0.24999894
  14.100000       0.20027955E-02  -0.10158734E-03   0.21315021E-02   0.66986993E-01
  14.150000      -0.81094322E-03  -0.17585267E-03   0.19868073E-02    0.0000000
  14.200000      -0.41149924E-02  -0.24010097E-03   0.13484110E-02   0.38025635E-39
  14.250000      -0.61511143E-02  -0.29265612E-03   0.10307148E-02    0.0000000
  14.300000      -0.57916836E-02  -0.33236833E-03   0.10549539E-02    0.0000000
  14.350000      -0.54322528E-02  -0.35862587E-03   0.10791930E-02    0.0000000
  14.400000      -0.50728220E-02  -0.37134369E-03   0.11034320E-02    0.0000000
  14.450000      -0.47133912E-02  -0.37093145E-03   0.11276711E-02    0.0000000
  14.500000      -0.43539605E-02  -0.43539605E-02   0.11519102E-02    0.0000000
  14.550000      -0.39945297E-02  -0.39945297E-02   0.11761493E-02    0.0000000
  14.600000      -0.36350989E-02  -0.36350989E-02   0.12003883E-02    0.0000000
  14.650000      -0.32756681E-02  -0.32756681E-02   0.12246274E-02    0.0000000
  14.700000      -0.29162373E-02  -0.29162373E-02   0.12488665E-02    0.0000000
  14.750000      -0.25568066E-02  -0.25568066E-02   0.12731055E-02    0.0000000
  14.800000      -0.21973758E-02  -0.21973758E-02   0.12973446E-02    0.0000000
  14.850000      -0.18379450E-02  -0.18379450E-02   0.13215837E-02    0.0000000
  14.900000      -0.14785142E-02  -0.14785142E-02   0.13458227E-02    0.0000000
  14.950000      -0.11034208E-02  -0.11034208E-02   0.13708188E-02    0.0000000
  15.000000       0.53982107E-02   0.53982107E-02   0.16919316E-02    0.0000000
  15.050000       0.11899842E-01   0.11899842E-01   0.20130444E-02    0.0000000
  15.100000       0.15148508E-01   0.15148508E-01   0.18375813E-02    0.0000000
  15.150000       0.75642559E-02   0.75642559E-02   0.84381794E-05    0.0000000
  15.200000      -0.19996252E-04  -0.19996252E-04  -0.18207050E-02    0.0000000
  15.250000      -0.76042484E-02  -0.76042484E-02  -0.36498481E-02    0.0000000
  15.300000      -0.15188500E-01  -0.15188500E-01  -0.54789913E-02    0.0000000
  15.350000      -0.22772753E-01  -0.22772753E-01  -0.73081345E-02    0.0000000
  15.400000      -0.30357005E-01  -0.30357005E-01  -0.91372776E-02    0.0000000
  15.450000      -0.37941257E-01  -0.37941257E-01  -0.10966421E-01    0.0000000
  15.500000      -0.45525509E-01  -0.45525509E-01  -0.12795564E-01    0.0000000
  15.550000      -0.53109761E-01  -0.53109761E-01  -0.14624707E-01    0.0000000
  15.600000      -0.60694013E-01  -0.60694013E-01  -0.16453850E-01    0.0000000
  15.650000      -0.68278265E-01  -0.68278265E-01  -0.18282993E-01    0.0000000
  15.700000      -0.75862517E-01  -0.75862517E-01  -0.20112137E-01    0.0000000
  15.750000      -0.83446770E-01  -0.83446770E-01  -0.21941280E-01    0.0000000
  15.800000      -0.91031022E-01  -0.91031022E-01  -0.23770423E-01    0.0000000
  15.850000      -0.98615274E-01  -0.98615274E-01  -0.25599566E-01    0.0000000
  15.900000      -0.10619953      -0.10619953      -0.27428709E-01    0.0000000
  15.950000      -0.11378378      -0.11378378      -0.29257852E-01    0.0000000
  16.000000      -0.12136803      -0.12136803      -0.31086996E-01    0.0000000
  16.050000      -0.12895228      -0.12895228      -0.32916139E-01    0.0000000
  16.100000      -0.13653653      -0.13653653      -0.34745282E-01    0.0000000
  16.150000      -0.14412079      -0.14412079      -0.36574425E-01    0.0000000
  16.200000      -0.15170504      -0.15170504      -0.38403568E-01    0.0000000
  16.250000      -0.15928929      -0.15928929      -0.40232711E-01    0.0000000
  16.300000      -0.16687354      -0.16687354      -0.42061854E-01    0.0000000
  16.350000      -0.17445779      -0.17445779      -0.43890998E-01    0.0000000
  16.400000      -0.18204205      -0.18204205      -0.45720141E-01    0.0000000
  16.450000      -0.18962630      -0.18962630      -0.47549284E-01    0.0000000
  16.500000      -0.19721055      -0.19721055      -0.49378427E-01    0.0000000
  16.550000      -0.20479480      -0.20479480      -0.51207570E-01    0.0000000
  16.600000      -0.21237906      -0.21237906      -0.53036713E-01    0.0000000
  16.650000      -0.21996331      -0.21996331      -0.54865857E-01    0.0000000
  16.700000      -0.22754756      -0.22754756      -0.56695000E-01    0.0000000
  16.750000      -0.23513181      -0.23513181      -0.58524143E-01    0.0000000
  16.800000      -0.24271606      -0.24271606      -0.60353286E-01    0.0000000
  16.850000      -0.25030032      -0.25030032      -0.62182429E-01    0.0000000
  16.900000      -0.25788457      -0.25788457      -0.64011572E-01    0.0000000
  16.950000      -0.26546882      -0.26546882      -0.65840716E-01    0.0000000
  17.000000      -0.27305307      -0.27305307      -0.67669859E-01    0.0000000
  17.050000      -0.28063732      -0.28063732      -0.69499002E-01    0.0000000
  17.100000      -0.28822158      -0.28822158      -0.71328145E-01    0.0000000
  17.150000      -0.29580583      -0.29580583      -0.73157288E-01    0.0000000
  17.200000      -0.30339008      -0.30339008      -0.74986431E-01    0.0000000
  17.250000      -0.31097433      -0.31097433      -0.76815574E-01    0.0000000
  17.300000      -0.31855859      -0.31855859      -0.78644718E-01    0.0000000
  17.350000      -0.32614284      -0.32614284      -0.80473861E-01    0.0000000
  17.400000      -0.33372709      -0.33372709      -0.82303004E-01    0.0000000
