#omega(eV), mu(cm^-1), 1
.183689E+05 .125795E-02 1
.183699E+05 .125775E-02 1
.183709E+05 .125755E-02 1
.183719E+05 .125734E-02 1
.183729E+05 .125714E-02 1
.183739E+05 .125694E-02 1
.183749E+05 .125674E-02 1
.183759E+05 .125653E-02 1
.183769E+05 .125633E-02 1
.183779E+05 .125613E-02 1
.183789E+05 .125593E-02 1
.183799E+05 .125572E-02 1
.183809E+05 .125552E-02 1
.183819E+05 .125532E-02 1
.183829E+05 .125512E-02 1
.183839E+05 .125492E-02 1
.183849E+05 .125471E-02 1
.183859E+05 .125451E-02 1
.183869E+05 .125431E-02 1
.183879E+05 .125411E-02 1
.183889E+05 .125390E-02 1
.183899E+05 .125370E-02 1
.183909E+05 .125350E-02 1
.183919E+05 .125330E-02 1
.183929E+05 .125310E-02 1
.183939E+05 .125289E-02 1
.183949E+05 .125269E-02 1
.183959E+05 .125249E-02 1
.183969E+05 .125229E-02 1
.183979E+05 .125208E-02 1
.183989E+05 .125188E-02 1
.183999E+05 .125168E-02 1
.184009E+05 .125148E-02 1
.184019E+05 .125128E-02 1
.184029E+05 .125107E-02 1
.184039E+05 .125087E-02 1
.184049E+05 .125067E-02 1
.184059E+05 .125047E-02 1
.184069E+05 .125027E-02 1
.184079E+05 .125007E-02 1
.184089E+05 .124986E-02 1
.184099E+05 .124966E-02 1
.184109E+05 .124946E-02 1
.184119E+05 .124926E-02 1
.184129E+05 .124906E-02 1
.184139E+05 .124886E-02 1
.184149E+05 .124865E-02 1
.184159E+05 .124845E-02 1
.184169E+05 .124825E-02 1
.184179E+05 .124805E-02 1
.184189E+05 .124785E-02 1
.184199E+05 .124765E-02 1
.184209E+05 .124744E-02 1
.184219E+05 .124724E-02 1
.184229E+05 .124704E-02 1
.184239E+05 .124684E-02 1
.184249E+05 .124664E-02 1
.184259E+05 .124644E-02 1
.184269E+05 .124624E-02 1
.184279E+05 .124603E-02 1
.184289E+05 .124583E-02 1
.184299E+05 .124563E-02 1
.184309E+05 .124543E-02 1
.184319E+05 .124523E-02 1
.184329E+05 .124503E-02 1
.184339E+05 .124483E-02 1
.184349E+05 .124462E-02 1
.184359E+05 .124442E-02 1
.184369E+05 .124422E-02 1
.184379E+05 .124402E-02 1
.184389E+05 .124382E-02 1
.184399E+05 .124362E-02 1
