# Athena data file -- Athena version 0.8.056
# Saving 15mM_fc_trans_nov12.txt as chi(k)
# .  Element=Fe   Edge=K
#------------------------
#   k         chi       dchi
  10.300000       0.12402684E-01    0.0024541298550199
  10.350000      -0.32168996E-03    0.0012058447190973
  10.400000       0.10854078E-01    0.0006794671880646
  10.450000       0.11137064E-01    0.0030471276498246
  10.500000       0.12622910E-01    0.0020946086386929
  10.550000       0.45061778E-02    0.0012288729144951
  10.600000       0.86502673E-02    0.0031636049894527
  10.650000      -0.12202850E-03    0.0015100985009698
  10.700000      -0.15681494E-02    0.0037719832177443
  10.750000      -0.10134258E-01    0.0033928021498217
  10.800000      -0.58964254E-02    0.0019765575137952
  10.850000       0.65583753E-03    0.0011503198379371
  10.900000       0.12299345E-02    0.0029383618165592
  10.950000      -0.38678201E-02    0.0013523317706610
  11.000000      -0.27002703E-03    0.0008821845568669
  11.050000      -0.11335096E-02    0.0015602646193797
  11.100000      -0.18531650E-02    0.0015317395101067
  11.150000      -0.20069213E-02    0.0012845424837333
  11.200000      -0.26503031E-02    0.0017043280860318
  11.250000       0.15780500E-02    0.0022008680491132
  11.300000      -0.63538539E-02    0.0038163048453813
  11.350000       0.36129981E-02    0.0014215434435948
  11.400000       0.87794744E-03    0.0013027197592436
  11.450000      -0.39617751E-02    0.0018890665201782
  11.500000      -0.57984793E-02    0.0023535501507544
  11.550000      -0.13418223E-02    0.0011524235973578
  11.600000       0.27963028E-02    0.0004620184336039
  11.650000       0.15377535E-02    0.0015147387243480
  11.700000       0.23898960E-02    0.0020069450501908
  11.750000       0.33688904E-02    0.0007672740761651
  11.800000       0.58978283E-02    0.0019070851227953
  11.850000      -0.60703709E-02    0.0018478976963988
  11.900000      -0.56113200E-03    0.0007300633669342
  11.950000      -0.63955116E-02    0.0014614969980809
  12.000000       0.30790260E-02    0.0003351169238513
  12.050000      -0.42303413E-03    0.0004325493621249
  12.100000      -0.58885563E-02    0.0006252341265397
  12.150000      -0.84963885E-02    0.0009192000791824
  12.200000      -0.83601304E-02    0.0007083475877279
  12.250000      -0.40159937E-03    0.0009779504179090
  12.300000       0.23905638E-03    0.0010825041408263
  12.350000      -0.12854885E-02    0.0010996813720870
  12.400000      -0.21174005E-02    0.0009375653001065
  12.450000      -0.88352847E-02    0.0010314823098092
  12.500000      -0.56993740E-02    0.0015430549235597
  12.550000      -0.79386420E-04    0.0012047477742798
  12.600000       0.10603243E-02    0.0017100907198638
  12.650000      -0.17607691E-02    0.0014908773620946
  12.700000       0.17316493E-02    0.0006578861285138
  12.750000       0.57600034E-02    0.0007238753960515
  12.800000       0.49018818E-02    0.0009328153768742
  12.850000       0.36778047E-02    0.0021038877873165
  12.900000       0.50346132E-02    0.0020859023151382
  12.950000      -0.20870939E-02    0.0012041021344667
  13.000000       0.48247184E-02    0.0003137915859252
  13.050000       0.31355205E-02    0.0014415090061677
  13.100000       0.19244516E-02    0.0012211070963739
  13.150000       0.26509769E-02    0.0032352989934132
  13.200000      -0.17653819E-02    0.0019612623775452
  13.250000      -0.12666615E-03    0.0034072626627092
  13.300000       0.31090429E-02    0.0009131886058799
  13.350000       0.14973301E-02    0.0024757588398394
  13.400000       0.63220820E-02    0.0007922163185664
  13.450000       0.27205442E-02    0.0021904787151767
  13.500000       0.95276105E-03    0.0028625161372141
  13.550000       0.78037912E-02    0.0001710549358913
  13.600000       0.11169556E-01    0.0011498732374540
  13.650000       0.21801969E-02    0.0023095656892289
  13.700000       0.80555584E-03    0.0014178186210878
  13.750000       0.22792346E-02    0.0022654545016952
  13.800000      -0.12530584E-02    0.0032536863566453
  13.850000      -0.63490559E-02    0.0024731039909087
  13.900000      -0.32541325E-02    0.0005174877410135
  13.950000      -0.23483194E-02    0.0016747458768736
  14.000000       0.10206309E-02    0.0010365554392071
  14.050000      -0.35683793E-03    0.0015974336045426
  14.100000       0.13165525E-02    0.0021332517608877
  14.150000      -0.13746851E-02    0.0019834222665815
  14.200000      -0.43647937E-02    0.0013492233491115
  14.250000      -0.63126891E-02    0.0010341403336321
  14.300000      -0.58785831E-02    0.0010579846528737
  14.350000      -0.54444772E-02    0.0010818289721152
  14.400000      -0.50103713E-02    0.0011056732913568
  14.450000      -0.45762653E-02    0.0011295176105984
  14.500000      -0.41421594E-02    0.0011533619298399
  14.550000      -0.37080535E-02    0.0011772062490815
  14.600000      -0.32739475E-02    0.0012010505683231
  14.650000      -0.28398416E-02    0.0012248948875647
  14.700000      -0.24057357E-02    0.0012487392068062
  14.750000      -0.19716297E-02    0.0012725835260478
  14.800000      -0.15375238E-02    0.0012964278452894
  14.850000      -0.11034179E-02    0.0013202721645309
  14.900000      -0.66931195E-03    0.0013441164837725
  14.950000      -0.22350554E-03    0.0013687166294561
  15.000000       0.62936263E-02    0.0016889634749741
  15.050000       0.12810758E-01    0.0020092103204922
