#------------------------
#   k         chi         dchi         e0
  11.800000      -0.30390102E-02   0.83851210E-02    7117.6400
  11.850000       0.39938822E-02   0.73226455E-02    7117.6400
  11.900000      -0.42696294E-02   0.65059104E-02    7117.6400
  11.950000      -0.46691429E-02   0.82065059E-02    7117.6400
  12.000000      -0.38014505E-02   0.10083716E-01    7117.6400
  12.050000      -0.10645001E-01   0.75225438E-02    7117.6400
  12.100000      -0.89445564E-02   0.11868465E-01    7117.6400
  12.150000      -0.19816463E-01   0.10197428E-01    7117.6400
  12.200000      -0.10127639E-01   0.10830625E-01    7117.6400
  12.250000      -0.99076386E-02   0.10414363E-01    7117.6400
  12.300000      -0.71171911E-02   0.13273799E-01    7117.6400
  12.350000      -0.60659797E-02   0.11944128E-01    7117.6400
  12.400000      -0.96043942E-02   0.17340867E-01    7117.6400
  12.450000      -0.60754739E-02   0.13361596E-01    7117.6400
  12.500000      -0.12564609E-01   0.15914840E-01    7117.6400
  12.550000      -0.26929888E-01   0.13315900E-01    7117.6400
  12.600000      -0.38351405E-02   0.13995980E-01    7117.6400
  12.650000      -0.76009173E-03   0.16794977E-01    7117.6400
  12.700000      -0.17235745E-02   0.19991940E-01    7117.6400
  12.750000       0.31053945E-02   0.22249809E-01    7117.6400
  12.800000       0.55459043E-02   0.27383982E-01    7117.6400
  12.850000       0.38636102E-02   0.28085887E-01    7117.6400
  12.900000       0.40538238E-02   0.25278169E-01    7117.6400
  12.950000       0.41361132E-02   0.35182512E-01    7117.6400
  13.000000      -0.23293116E-02   0.50876156E-01    7117.6400
  13.050000       0.40827388E-02   0.50053502E-01    7117.6400
  13.100000       0.49244377E-02   0.12999690        7117.6400
  13.150000       0.16351334E-02   0.13022117        7117.6400
  13.200000       0.22716372E-02   0.35022130        7117.6400
  13.250000       0.61675870E-02  -0.39345290        7117.6400
  13.300000       0.11736673E-03  -0.25553506        7117.6400
  13.350000       0.55866826E-02  -0.10195445        7117.6400
  13.400000       0.68361628E-03  -0.62565173E-01    7117.6400
  13.450000       0.49765104E-02  -0.62696470E-01    7117.6400
  13.500000       0.71007188E-02  -0.69995026E-01    7117.6400
  13.550000       0.46478229E-02  -0.37057614E-01    7117.6400
  13.600000       0.52958173E-02  -0.29335295E-01    7117.6400
  13.650000       0.34961966E-02  -0.38596333E-01    7117.6400
  13.700000       0.45172284E-02  -0.22649784E-01    7117.6400
  13.750000       0.70408167E-02  -0.23704621E-01    7117.6400
  13.800000       0.76443524E-02  -0.34213857E-01    7117.6400
  13.850000       0.54008345E-02  -0.15679274E-01    7117.6400
  13.900000       0.80377321E-02  -0.17727993E-01    7117.6400
  13.950000       0.83819158E-02  -0.16440796E-01    7117.6400
  14.000000      -0.20923181E-02  -0.11963521E-01    7117.6400
  14.050000       0.11213365E-03  -0.15324505E-01    7117.6400
  14.100000       0.55214264E-03  -0.13870234E-01    7117.6400
  14.150000      -0.77937794E-03  -0.10242893E-01    7117.6400
  14.200000       0.10820597E-03  -0.18008464E-01    7117.6400
