                             E                            MU                        MU_ERR
         8346.1800000000002910           42.7013000000000034            0.1274500000000000
         8346.7099999999991269           46.9622000000000028            0.1310900000000000
         8347.2500000000000000           51.2888000000000019            0.1239400000000000
         8347.7199999999993452           56.6255000000000024            0.1597400000000000
         8348.2600000000002183           61.1105999999999980            0.1254500000000000
         8348.7999999999992724           65.9399999999999977            0.1304800000000000
         8349.3899999999994179           70.2152999999999992            0.1240900000000000
         8349.8799999999991996           73.7978999999999985            0.1271000000000000
         8350.3600000000005821           76.1116999999999990            0.1342300000000000
         8350.8299999999999272           77.8896000000000015            0.1229400000000000
         8351.3099999999994907           78.5224999999999937            0.1256300000000000
         8351.8500000000003638           78.9330999999999960            0.1277400000000000
         8352.3199999999997090           78.7747999999999990            0.1275500000000000
         8352.9200000000000728           79.0798000000000059            0.1280400000000000
         8353.3999999999996362           78.4030000000000058            0.1299300000000000
         8353.8099999999994907           77.4465000000000003            0.1663500000000000
         8353.8700000000008004           77.4725999999999999            0.2153400000000000
         8354.3500000000003638           76.8114000000000061            0.1996500000000000
         8354.4099999999998545           76.7963000000000022            0.1536300000000000
         8354.9599999999991269           75.8003999999999962            0.2430900000000000
         8355.4300000000002910           75.6457000000000050            0.1675600000000000
         8355.9099999999998545           73.8969000000000023            0.2173600000000000
         8355.9699999999993452           74.1280000000000001            0.1601400000000000
         8356.4500000000007276           73.0457999999999998            0.1318200000000000
         8356.9200000000000728           71.7103000000000037            0.1271700000000000
         8357.3999999999996362           70.4098000000000042            0.1397100000000000
         8357.8199999999997090           69.6499000000000024            0.2140700000000000
         8357.8799999999991996           69.6967000000000070            0.1501500000000000
         8358.3600000000005821           68.4578000000000060            0.1323400000000000
         8358.8299999999999272           66.8693999999999988            0.1308100000000000
         8359.3700000000008004           66.4244999999999948            0.1244600000000000
         8359.7900000000008731           65.0605000000000047            0.1301000000000000
         8360.2800000000006548           64.0949999999999989            0.1381000000000000
         8360.8199999999997090           62.9720999999999975            0.2144200000000000
         8361.3500000000003638           62.9690000000000012            0.1239300000000000
         8361.7700000000004366           61.5138999999999996            0.1410800000000000
         8362.2500000000000000           60.7361000000000004            0.1251800000000000
         8362.7299999999995634           60.4461999999999975            0.1272800000000000
         8363.2099999999991269           59.8269000000000020            0.1397700000000000
         8363.6800000000002910           58.6372000000000000            0.1299300000000000
         8364.1000000000003638           57.9894000000000034            0.1467000000000000
         8364.5799999999999272           58.0144000000000020            0.1262000000000000
         8365.1800000000002910           56.9562999999999988            0.1257800000000000
         8365.6100000000005821           56.2500000000000000            0.1320800000000000
         8366.0900000000001455           55.2567999999999984            0.1350700000000000
         8366.5599999999994907           54.5052999999999983            0.1260300000000000
         8367.1599999999998545           53.8935000000000031            0.1322600000000000
         8367.6399999999994179           54.2387999999999977            0.1253100000000000
         8368.1200000000008004           53.2834000000000003            0.1233500000000000
         8368.6000000000003638           52.5589000000000013            0.1252900000000000
         8369.0200000000004366           51.9827999999999975            0.1300000000000000
         8369.5000000000000000           51.5660999999999987            0.1201700000000000
         8370.0300000000006548           51.0287000000000006            0.1381100000000000
         8370.5100000000002183           50.8573000000000022            0.1339800000000000
         8371.0000000000000000           49.8774999999999977            0.1400300000000000
         8371.5400000000008731           50.2644999999999982            0.1570100000000000
         8372.0200000000004366           49.3802999999999983            0.1255900000000000
         8372.5599999999994907           48.6747999999999976            0.1252900000000000
         8373.1000000000003638           48.3579999999999970            0.1223600000000000
         8373.6399999999994179           48.2734999999999985            0.1252600000000000
         8374.1200000000008004           47.9746000000000024            0.1281400000000000
         8374.6599999999998545           47.4470999999999989            0.1431400000000000
         8375.1399999999994179           47.2483000000000004            0.1242200000000000
         8375.6200000000008004           47.1788999999999987            0.2747400000000000
         8376.1100000000005821           47.9322999999999979            0.1291200000000000
         8376.7099999999991269           47.3021000000000029            0.1701400000000000
         8377.2500000000000000           47.5812999999999988            0.1631600000000000
         8377.7299999999995634           47.1578999999999979            0.1419200000000000
         8378.2700000000004366           47.4247000000000014            0.1344800000000000
         8378.9300000000002910           48.0326999999999984            0.2301800000000000
         8380.9099999999998545           49.5715000000000003            0.1263300000000000
         8382.9599999999991269           51.8671999999999969            0.1205800000000000
         8385.0599999999994907           54.2175999999999974            0.1216000000000000
         8386.9899999999997817           56.8359999999999985            0.1190600000000000
         8388.9799999999995634           57.8513000000000019            0.1289600000000000
         8390.9599999999991269           58.7224999999999966            0.1173900000000000
         8392.8999999999996362           59.2434000000000012            0.1588700000000000
         8394.8299999999999272           60.3380999999999972            0.1257500000000000
         8396.7500000000000000           60.6274000000000015            0.1352800000000000
         8398.7500000000000000           61.4333999999999989            0.1279400000000000
         8400.7399999999997817           61.3819999999999979            0.1272700000000000
         8402.7399999999997817           60.6578999999999979            0.1271100000000000
         8404.7999999999992724           61.2740000000000009            0.1117000000000000
         8406.7900000000008731           59.9346999999999994            0.1218400000000000
         8408.9799999999995634           59.3596999999999966            0.1249500000000000
         8411.0300000000006548           58.5837999999999965            0.1251800000000000
         8412.9699999999993452           57.5035999999999987            0.1966700000000000
         8413.0400000000008731           57.5189000000000021            0.1509700000000000
         8415.0300000000006548           57.5611999999999995            0.1255200000000000
         8417.0300000000006548           56.9572000000000003            0.1191000000000000
         8418.9799999999995634           56.1317999999999984            0.1288600000000000
         8420.9799999999995634           56.0613999999999990            0.1134700000000000
         8422.9200000000000728           56.3282999999999987            0.1168000000000000
         8424.7500000000000000           55.5756999999999977            0.1188900000000000
         8426.7500000000000000           55.3759999999999977            0.1202300000000000
         8428.7600000000002183           56.0352999999999994            0.1148200000000000
         8430.6499999999996362           55.3673000000000002            0.1158900000000000
         8432.6599999999998545           55.1509000000000000            0.1169900000000000
         8434.7999999999992724           54.3973000000000013            0.1198700000000000
         8436.7399999999997817           54.3083000000000027            0.1186900000000000
         8438.8099999999994907           54.5604999999999976            0.1201400000000000
         8440.9500000000007276           54.9724999999999966            0.1261400000000000
         8442.8999999999996362           54.7256000000000000            0.1166000000000000
         8444.9899999999997817           54.9652999999999992            0.1142500000000000
         8447.0599999999994907           55.1362000000000023            0.1181600000000000
         8448.8899999999994179           55.2674000000000021            0.1257000000000000
         8450.8500000000003638           55.4335999999999984            0.1905600000000000
         8450.9200000000000728           55.8605000000000018            0.2588900000000000
         8452.9300000000002910           55.6478999999999999            0.1202100000000000
         8454.7600000000002183           56.7590000000000003            0.1195800000000000
         8456.6700000000000728           56.1730999999999980            0.1212700000000000
         8458.7500000000000000           56.1685999999999979            0.1222000000000000
         8460.6599999999998545           56.3051999999999992            0.1146700000000000
         8462.6800000000002910           56.3644999999999996            0.1211300000000000
         8464.8199999999997090           56.4500999999999991            0.1172800000000000
         8466.7900000000008731           56.6298000000000030            0.1155100000000000
         8468.8799999999991996           56.5765999999999991            0.1206600000000000
         8470.9599999999991269           56.4155999999999977            0.1153900000000000
         8472.9400000000005093           56.3089000000000013            0.1175900000000000
         8475.0200000000004366           56.2736999999999981            0.1096500000000000
         8477.0599999999994907           56.4859000000000009            0.1133200000000000
         8479.0300000000006548           56.4395999999999987            0.1141500000000000
         8481.0000000000000000           56.6572000000000031            0.1147100000000000
         8482.9799999999995634           56.8975999999999971            0.2102900000000000
         8483.0400000000008731           56.7862999999999971            0.1436700000000000
         8484.8799999999991996           56.9380999999999986            0.1164400000000000
         8486.7900000000008731           56.9354999999999976            0.1206100000000000
         8488.8400000000001455           57.1642000000000010            0.1096100000000000
         8490.8099999999994907           57.0105000000000004            0.1163200000000000
         8492.7199999999993452           57.0065000000000026            0.1149600000000000
         8494.7700000000004366           57.0045000000000002            0.1115900000000000
         8496.8099999999994907           56.7802000000000007            0.1155200000000000
         8498.8500000000003638           56.7952999999999975            0.1204000000000000
         8500.9500000000007276           56.4701999999999984            0.1094200000000000
         8503.0699999999997090           56.2627000000000024            0.1142700000000000
         8505.1100000000005821           55.9909000000000034            0.1106200000000000
         8507.1499999999996362           55.6439999999999984            0.1135200000000000
         8509.1399999999994179           55.4463000000000008            0.1111700000000000
         8511.0599999999994907           55.1728000000000023            0.1055600000000000
         8513.0499999999992724           55.2909000000000006            0.3193200000000000
         8515.0400000000008731           55.1563000000000017            0.1191700000000000
         8516.8400000000001455           54.6672999999999973            0.1124900000000000
         8519.0799999999999272           54.2034999999999982            0.0839700000000000
         8529.1000000000003638           53.5852999999999966            0.1095700000000000
         8539.5900000000001455           53.5335999999999999            0.1164200000000000
         8549.2900000000008731           53.5484999999999971            0.1124600000000000
         8559.2700000000004366           53.4358999999999966            0.1209500000000000
         8569.5799999999999272           53.7492999999999981            0.1152900000000000
         8579.2900000000008731           53.1980999999999966            0.1147000000000000
         8589.3400000000001455           52.8008299999999977            0.1229600000000000
         8599.6599999999998545           52.3641000000000005            0.1044700000000000
         8609.5699999999997090           51.9303000000000026            0.1189700000000000
         8619.5000000000000000           51.6919200000000032            0.2445600000000000
         8639.8600000000005821           51.2346000000000004            0.1095100000000000
         8659.7600000000002183           50.7072500000000019            0.1151500000000000
         8679.5599999999994907           50.1345699999999965            0.1106300000000000
         8699.9099999999998545           49.7544699999999978            0.1131500000000000
         8719.6299999999991996           49.6300999999999988            0.1176900000000000
         8739.7099999999991269           48.8851000000000013            0.1292400000000000
         8759.7500000000000000           48.4789999999999992            0.1124300000000000
         8779.5599999999994907           48.2207999999999970            0.0903100000000000
         8799.9899999999997817           48.1171000000000006            0.1860000000000000
         8819.8400000000001455           47.8798000000000030            0.1134100000000000
         8840.0599999999994907           47.6777000000000015            0.1168600000000000
         8870.3700000000008004           46.9692000000000007            0.1497200000000000
         8900.2900000000008731           47.0043000000000006            0.1166900000000000
         8930.4599999999991269           46.8049000000000035            0.0853300000000000
         8960.4500000000007276           46.3533600000000021            0.1406000000000000
         8990.2900000000008731           46.1638999999999982            0.1180600000000000
         9020.4699999999993452           46.1726999999999990            0.1196900000000000
         9060.6700000000000728           45.8526999999999987            0.1147700000000000
         9100.9599999999991269           45.3693000000000026            0.2016500000000000
         9141.0200000000004366           44.1516999999999982            0.1169100000000000
         9181.2500000000000000           43.5636999999999972            0.1455200000000000
