#------------------------
#   k         chi       dchi
  12.850000       0.36416465E-02    0.0021038877873165
  12.900000       0.50047934E-02    0.0020859023151382
  12.950000      -0.21094779E-02    0.0012041021344667
  13.000000       0.48101568E-02    0.0003137915859252
  13.050000       0.31291047E-02    0.0014415090061677
  13.100000       0.19259555E-02    0.0012211070963739
  13.150000       0.26615612E-02    0.0032352989934132
  13.200000      -0.17460778E-02    0.0019612623775452
  13.250000      -0.97758951E-04    0.0034072626627092
  13.300000       0.31458779E-02    0.0009131886058799
  13.350000       0.15428319E-02    0.0024757588398394
  13.400000       0.63760862E-02    0.0007922163185664
  13.450000       0.27828101E-02    0.0021904787151767
  13.500000       0.10229702E-02    0.0028625161372141
  13.550000       0.78815455E-02    0.0001710549358913
  13.600000       0.11254376E-01    0.0011498732374540
  13.650000       0.22710485E-02    0.0023095656892289
  13.700000       0.90273684E-03    0.0014178186210878
  13.750000       0.23815394E-02    0.0022654545016952
  13.800000      -0.11465442E-02    0.0032536863566453
  13.850000      -0.62390579E-02    0.0024731039909087
  13.900000      -0.31417466E-02    0.0005174877410135
  13.950000      -0.22346422E-02    0.0016747458768736
  14.000000       0.11344073E-02    0.0010365554392071
  14.050000      -0.24425143E-03    0.0015974336045426
  14.100000       0.14263775E-02    0.0021332517608877
  14.150000      -0.12687441E-02    0.0019834222665815
  14.200000      -0.42649368E-02    0.0013492233491115
  14.250000      -0.62269350E-02    0.0010341403336321
  14.300000      -0.58169191E-02    0.0010579846528737
  14.350000      -0.54069032E-02    0.0010818289721152
  14.400000      -0.49968873E-02    0.0011056732913568
  14.450000      -0.45868714E-02    0.0011295176105984
  14.500000      -0.41768555E-02    0.0011533619298399
  14.550000      -0.37668396E-02    0.0011772062490815
  14.600000      -0.33568237E-02    0.0012010505683231
  14.650000      -0.29468078E-02    0.0012248948875647
  14.700000      -0.25367920E-02    0.0012487392068062
  14.750000      -0.21267761E-02    0.0012725835260478
  14.800000      -0.17167602E-02    0.0012964278452894
  14.850000      -0.13067443E-02    0.0013202721645309
  14.900000      -0.89672840E-03    0.0013441164837725
  14.950000      -0.47506182E-03    0.0013687166294561
  15.000000       0.59920950E-02    0.0016889634749741
  15.050000       0.12459252E-01    0.0020092103204922
