# data from ifeffit
#------------------------
#   k         chi         dchi         e0
  3.5820813       0.10786397       0.43376757E-03    8330.5100
  3.6551851       0.11497405       0.36310269E-03    8330.5100
  3.7258010       0.12042968       0.51033418E-03    8330.5100
  3.7951031       0.12420707       0.40966108E-03    8330.5100
  3.8641790       0.12659139       0.58697064E-03    8330.5100
  3.9310424       0.12610286       0.45602512E-03    8330.5100
  3.9971149       0.12417337       0.44221612E-03    8330.5100
  4.0617905       0.11828453       0.54628378E-03    8330.5100
  4.1257697       0.11219135       0.38435093E-03    8330.5100
  4.1887719       0.10317793       0.45866546E-03    8330.5100
  4.2505322       0.94703682E-01   0.45891044E-03    8330.5100
  4.3126228       0.82453183E-01   0.50343494E-03    8330.5100
  4.3729337       0.72448631E-01   0.50340217E-03    8330.5100
  4.4318331       0.59132206E-01   0.37003044E-03    8330.5100
  4.4905432       0.47925484E-01   0.47337690E-03    8330.5100
  4.5484956       0.35261919E-01   0.51736346E-03    8330.5100
  4.6057188       0.26466796E-01   0.48734336E-03    8330.5100
  4.6625206       0.19214119E-01   0.38354818E-03    8330.5100
  4.7186387       0.14236825E-01   0.50095283E-03    8330.5100
  4.7738229       0.10675387E-01   0.54444210E-03    8330.5100
  4.8278339       0.10304691E-01   0.33797600E-03    8330.5100
  4.8820521       0.11554905E-01   0.41086256E-03    8330.5100
  4.9356748       0.13574400E-01   0.39561779E-03    8330.5100
  4.9879336       0.16278512E-01   0.49748312E-03    8330.5100
  5.0404300       0.18547538E-01   0.48217752E-03    8330.5100
  5.0923852       0.21394671E-01   0.39397636E-03    8330.5100
  5.1433065       0.23029765E-01   0.48090457E-03    8330.5100
  5.1942328       0.24728855E-01   0.43663488E-03    8330.5100
  5.2441652       0.25467912E-01   0.55240464E-03    8330.5100
  5.2943688       0.26228259E-01   0.42107491E-03    8330.5100
  5.3431205       0.26586023E-01   0.60915356E-03    8330.5100
  5.3916742       0.26606294E-01   0.34771267E-03    8330.5100
  5.4405168       0.26910821E-01   0.46312934E-03    8330.5100
  5.4882090       0.27244566E-01   0.31808462E-03    8330.5100
  5.5354902       0.27386932E-01   0.43333765E-03    8330.5100
  5.5830748       0.27640093E-01   0.36077945E-03    8330.5100
  5.6297920       0.28006012E-01   0.43255467E-03    8330.5100
  5.6758940       0.28742231E-01   0.43219309E-03    8330.5100
  5.7218534       0.29703456E-01   0.61898033E-03    8330.5100
  5.7672195       0.30313284E-01   0.47467073E-03    8330.5100
  5.8124568       0.30917819E-01   0.60368824E-03    8330.5100
  5.8573448       0.31401643E-01   0.48836389E-03    8330.5100
  5.9018914       0.31391481E-01   0.40192033E-03    8330.5100
  5.9461042       0.31246567E-01   0.40167353E-03    8330.5100
  5.9899907       0.30507975E-01   0.54481337E-03    8330.5100
  6.0335580       0.28603114E-01   0.44421210E-03    8330.5100
  6.0768130       0.27509772E-01   0.32940975E-03    8330.5100
  6.1199762       0.24250529E-01   0.41514589E-03    8330.5100
  6.1626247       0.21929219E-01   0.42927364E-03    8330.5100
  6.2051910       0.18445388E-01   0.41479661E-03    8330.5100
  6.2472578       0.15468263E-01   0.51473005E-03    8330.5100
  6.2886266       0.11749975E-01   0.37162600E-03    8330.5100
  6.3303458       0.93181415E-02   0.50011365E-03    8330.5100
  6.3717918       0.59209339E-02   0.42855262E-03    8330.5100
  6.4123573       0.33629014E-02   0.59983253E-03    8330.5100
  6.4532766       0.30449361E-03   0.58542969E-03    8330.5100
  6.4939381      -0.18929270E-02   0.52822213E-03    8330.5100
  6.5337453      -0.43830549E-02   0.39967904E-03    8330.5100
  6.5741082      -0.60283476E-02   0.54236003E-03    8330.5100
  6.6134329      -0.11882383E-01   0.32824392E-03    8330.5100
  6.8085728      -0.19524394E-01   0.45670244E-03    8330.5100
  6.9986477      -0.24896940E-01   0.47132438E-03    8330.5100
  7.1831483      -0.24270685E-01   0.54350019E-03    8330.5100
  7.3633828      -0.23554579E-01   0.34396127E-03    8330.5100
  7.5391362      -0.20595138E-01   0.61787570E-03    8330.5100
  7.7107149      -0.20517896E-01   0.51892374E-03    8330.5100
  7.8785579      -0.20479225E-01   0.44848608E-03    8330.5100
  8.0432246      -0.23411741E-01   0.55202870E-03    8330.5100
  8.2045871      -0.22483972E-01   0.33564568E-03    8330.5100
  8.3625235      -0.18995685E-01   0.51328564E-03    8330.5100
  8.3625235      -0.23404849E-01   0.55730999E-03    8330.5100
  8.5175318      -0.25021602E-01   0.53073840E-03    8330.5100
  8.6700712      -0.26006961E-01   0.53370831E-03    8330.5100
  8.8198245      -0.23999822E-01   0.38771249E-03    8330.5100
  8.9670771      -0.23962517E-01   0.42007334E-03    8330.5100
  9.1118067      -0.20175173E-01   0.40760149E-03    8330.5100
  9.2545561      -0.18064321E-01   0.44059375E-03    8330.5100
  9.3949975      -0.14055313E-01   0.42815632E-03    8330.5100
  9.5332328      -0.11543844E-01   0.56946305E-03    8330.5100
  9.6698983      -0.73715009E-02   0.49572351E-03    8330.5100
  9.8039913      -0.58057724E-02   0.57687219E-03    8330.5100
  9.9366701      -0.25893479E-02   0.39225607E-03    8330.5100
  10.067991      -0.14524284E-02   0.53678591E-03    8330.5100
  10.196978       0.75203660E-03   0.46058607E-03    8330.5100
  10.324608       0.90935112E-03   0.43129671E-03    8330.5100
  10.450680       0.37065874E-02   0.36944042E-03    8330.5100
  10.575496       0.39965208E-02   0.43600839E-03    8330.5100
  10.698244       0.71611342E-02   0.53561827E-03    8330.5100
  10.819963       0.74905721E-02   0.63610916E-03    8330.5100
  10.940686       0.16549481E-01   0.50800763E-03    8330.5100
  10.940686       0.12203089E-01   0.50803087E-03    8330.5100
  11.059500       0.10879508E-01   0.60905040E-03    8330.5100
  11.177286       0.13569217E-01   0.38022396E-03    8330.5100
  11.293727       0.13681766E-01   0.53117176E-03    8330.5100
  11.409324       0.15377180E-01   0.51658521E-03    8330.5100
  11.523648       0.14779964E-01   0.56868442E-03    8330.5100
  11.636624       0.16714778E-01   0.43641084E-03    8330.5100
  11.748513       0.15623931E-01   0.40419062E-03    8330.5100
  11.859568       0.16873250E-01   0.59132158E-03    8330.5100
  11.969483       0.15670787E-01   0.44059101E-03    8330.5100
  12.078614       0.16716328E-01   0.50982624E-03    8330.5100
  12.186231       0.14834822E-01   0.74975320E-03    8330.5100
  12.293226       0.15556985E-01   0.54666143E-03    8330.5100
  12.399508       0.14122980E-01   0.44522917E-03    8330.5100
  12.504469       0.14925541E-01   0.36041832E-03    8330.5100
  12.608763       0.12768300E-01   0.63637158E-03    8330.5100
  12.712408       0.13688459E-01   0.53424287E-03    8330.5100
  12.814806       0.12247394E-01   0.53524286E-03    8330.5100
  12.916594       0.11975699E-01   0.77833366E-03    8330.5100
  13.017789       0.11794606E-01   0.39847372E-03    8330.5100
  13.117803       0.12833850E-01   0.58995980E-03    8330.5100
  13.217258       0.83868050E-02   0.48655654E-03    8330.5100
  13.414250       0.94531483E-02   0.57496600E-03    8330.5100
  13.607910       0.41404708E-02   0.69856731E-03    8330.5100
  13.799042       0.49707736E-02   0.42002414E-03    8330.5100
  13.987468      -0.46367056E-03   0.49096781E-03    8330.5100
  14.173482       0.15129807E-03   0.43914638E-03    8330.5100
  14.357360      -0.47839944E-02   0.56306829E-03    8330.5100
  14.538373      -0.42789614E-02   0.61689290E-03    8330.5100
  14.717603      -0.83165066E-02   0.40608592E-03    8330.5100
  14.894590      -0.76850176E-02   0.72520849E-03    8330.5100
  15.069237      -0.11140021E-01   0.51396172E-03    8330.5100
  15.242055      -0.94019354E-02   0.53284381E-03    8330.5100
  15.412766      -0.11762799E-01   0.51632774E-03    8330.5100
  15.582110      -0.97257471E-02   0.64265437E-03    8330.5100
  15.749052      -0.11655494E-01   0.48335551E-03    8330.5100
  15.914654      -0.99375884E-02   0.79006051E-03    8330.5100
  17.483123       0.65927518E-03   0.72425205E-03    8330.5100
  18.921954       0.14061365E-01   0.75850952E-03    8330.5100
  20.258981      -0.12840985E-01   0.14489321E-02    8330.5100
