# Athena data file -- Athena version 0.8.056
# Saving 15mM_fc_trans_nov12.txt as chi(k)
# .  Element=Fe   Edge=K
# Background parameters
# .  E0=7110.770  Eshift=0.000  Rbkg=0.900
#------------------------
#   k         chi       dchi
  5.3500000      -0.48595554E-01    0.0012375295450083
  5.4000000      -0.53965307E-01    0.0022464525701037
  5.4500000      -0.50116663E-01    0.0015149326935016
  5.5000000      -0.42890949E-01    0.0002962427770307
  5.5500000      -0.43883076E-01    0.0010643450064403
  5.6000000      -0.45063400E-01    0.0020390908155576
  5.6500000      -0.36746917E-01    0.0014621296349477
  5.7000000      -0.26336779E-01    0.0009300864629391
  5.7500000      -0.18973238E-01    0.0013698281697881
  5.8000000      -0.10185048E-01    0.0015678133047166
  5.8500000       0.15349932E-02    0.0009577813660498
  5.9000000       0.95548891E-02    0.0009698233710358
  5.9500000       0.12902446E-01    0.0016938895512415
  6.0000000       0.15695812E-01    0.0029603466206625
  6.0500000       0.19041537E-01    0.0044522737811748
  6.1000000       0.24613818E-01    0.0030982874097124
  6.1500000       0.29785768E-01    0.0020176349862341
  6.2000000       0.32748578E-01    0.0024993561198544
  6.2500000       0.33605558E-01    0.0023492957616279
  6.3000000       0.32715542E-01    0.0013843657415414
  6.3500000       0.33041201E-01    0.0011103612977946
  6.4000000       0.33782714E-01    0.0009832356982265
  6.4500000       0.33756302E-01    0.0008561100986584
  6.5000000       0.32275413E-01    0.0008061115824774
  6.5500000       0.27799824E-01    0.0008033251425800
  6.6000000       0.15920727E-01    0.0014546691547528
  6.6500000       0.10766936E-01    0.0022589653401869
  6.7000000       0.15566055E-01    0.0033217199455602
  6.7500000       0.99217171E-02    0.0025996119872325
  6.8000000       0.12265784E-02    0.0016086732516045
  6.8500000      -0.81790447E-03    0.0019210073387477
  6.9000000      -0.17367680E-02    0.0016937867617067
  6.9500000      -0.41987750E-02    0.0015898313942770
  7.0000000      -0.96963211E-02    0.0027268547801270
  7.0500000      -0.11624258E-01    0.0038430503411228
  7.1000000      -0.11006892E-01    0.0045119087728360
  7.1500000      -0.11472946E-01    0.0030534512517507
  7.2000000      -0.12230198E-01    0.0015949937306654
  7.2500000      -0.13486345E-01    0.0007419729081022
  7.3000000      -0.15421710E-01    0.0015941131846478
  7.3500000      -0.16484673E-01    0.0024462534611935
  7.4000000      -0.15335538E-01    0.0027381156397092
  7.4500000      -0.12593482E-01    0.0022011251845215
  7.5000000      -0.10754921E-01    0.0026440119497945
  7.5500000      -0.11946075E-01    0.0019952469114155
  7.6000000      -0.13897970E-01    0.0005584560775943
  7.6500000      -0.10736094E-01    0.0014139167644023
  7.7000000      -0.17114554E-02    0.0023302770041852
  7.7500000      -0.16243086E-02    0.0019083737244469
  7.8000000      -0.89955320E-02    0.0001816838911539
  7.8500000      -0.12831217E-02    0.0005164287699862
  7.9000000      -0.32579415E-03    0.0006036428265555
  7.9500000       0.22016249E-02    0.0019966230026137
  8.0000000       0.10696371E-01    0.0056384836782213
  8.0500000       0.58737951E-02    0.0026678148082772
  8.1000000       0.67638339E-02    0.0013030425645953
  8.1500000       0.77376331E-02    0.0015943847984164
  8.2000000       0.48334062E-02    0.0023375790671100
  8.2500000       0.13859593E-02    0.0006127325390749
  8.3000000       0.70348010E-03    0.0003266306801924
  8.3500000       0.74661440E-02    0.0006614934782609
  8.4000000       0.86946529E-02    0.0015450885857347
  8.4500000       0.14303930E-02    0.0025996336363563
  8.5000000       0.84468130E-02    0.0022890324178998
  8.5500000       0.13102911E-01    0.0032851634218824
  8.6000000       0.14631986E-01    0.0043893992986357
  8.6500000       0.11555131E-01    0.0037717115923494
  8.7000000       0.88992330E-02    0.0018167318157152
  8.7500000       0.11140848E-01    0.0041941188623940
  8.8000000      -0.34702886E-02    0.0036193101240727
  8.8500000      -0.50274936E-02    0.0013045791731058
  8.9000000      -0.16694359E-02    0.0009830250889662
  8.9500000       0.47148983E-02    0.0011411140095154
  9.0000000       0.35719002E-02    0.0007005252974030
  9.0500000      -0.11485711E-01    0.0011986458911244
  9.1000000      -0.12310167E-02    0.0044288204135828
  9.1500000      -0.11388244E-01    0.0055813269676016
  9.2000000      -0.48290418E-02    0.0024721218906274
  9.2500000      -0.79895400E-02    0.0007642654083072
  9.3000000      -0.12599324E-01    0.0005223851711242
  9.3500000      -0.99622700E-02    0.0009303743501716
  9.4000000      -0.82677340E-02    0.0014291369346649
  9.4500000      -0.96972222E-02    0.0013495789736400
  9.5000000      -0.98289902E-02    0.0007022441363527
  9.5500000       0.73569440E-03    0.0029685343459396
  9.6000000      -0.12190079E-01    0.0012432647561571
  9.6500000      -0.63392412E-02    0.0005630727275786
  9.7000000      -0.54745579E-02    0.0001889287802280
  9.7500000      -0.67791673E-02    0.0009790918115057
  9.8000000      -0.47345100E-02    0.0022913850828605
  9.8500000      -0.46511715E-03    0.0027276579016970
  9.9000000      -0.48489740E-02    0.0014339522710093
  9.9500000      -0.40588910E-02    0.0006302023500557
  10.000000       0.22994708E-02     0.0013244869977427
  10.050000       0.86680290E-03     0.0012844556316575
  10.100000       0.11521196E-01     0.0013704445995306
  10.150000       0.96560878E-02     0.0007342062411522
  10.200000       0.65100999E-02     0.0025914267879141
  10.250000       0.39952896E-02     0.0038976945454754
  10.300000       0.12530033E-01     0.0024541298550199
  10.350000      -0.15796654E-03     0.0012058447190973
  10.400000       0.11048163E-01     0.0006794671880646
  10.450000       0.11359372E-01     0.0030471276498246
  10.500000       0.12870039E-01     0.0020946086386929
  10.550000       0.47759774E-02     0.0012288729144951
  10.600000       0.89382619E-02     0.0031636049894527
  10.650000       0.18251666E-03     0.0015100985009698
  10.700000      -0.12508394E-02     0.0037719832177443
  10.750000      -0.98063063E-02     0.0033928021498217
  10.800000      -0.55620562E-02     0.0019765575137952
  10.850000       0.99363597E-03     0.0011503198379371
  10.900000       0.15691716E-02     0.0029383618165592
  10.950000      -0.35290759E-02     0.0013523317706610
  11.000000       0.64814871E-04     0.0008821845568669
  11.050000      -0.80443856E-03     0.0015602646193797
  11.100000      -0.15324105E-02     0.0015317395101067
  11.150000      -0.16961416E-02     0.0012845424837333
  11.200000      -0.23517579E-02     0.0017043280860318
  11.250000       0.18619032E-02     0.0022008680491132
  11.300000      -0.60851670E-02     0.0038163048453813
  11.350000       0.38628724E-02     0.0014215434435948
  11.400000       0.11088401E-02     0.0013027197592436
  11.450000      -0.37510662E-02     0.0018890665201782
  11.500000      -0.56095815E-02     0.0023535501507544
  11.550000      -0.11765895E-02     0.0011524235973578
  11.600000       0.29368833E-02     0.0004620184336039
  11.650000       0.16533935E-02     0.0015147387243480
  11.700000       0.24798113E-02     0.0020069450501908
  11.750000       0.34321325E-02     0.0007672740761651
  11.800000       0.59339829E-02     0.0019070851227953
  11.850000      -0.60599777E-02     0.0018478976963988
  11.900000      -0.57851246E-03     0.0007300633669342
  11.950000      -0.64393519E-02     0.0014614969980809
  12.000000       0.30072929E-02     0.0003351169238513
  12.050000      -0.52081705E-03     0.0004325493621249
  12.100000      -0.60115704E-02     0.0006252341265397
  12.150000      -0.86441573E-02     0.0009192000791824
  12.200000      -0.85319748E-02     0.0007083475877279
  12.250000      -0.59720178E-03     0.0009779504179090
