# data from ifeffit
#------------------------
#   k         chi         chi       dchi         win
  6.7000000      -0.12953962E-01  -0.15200302E-01   0.21068146E-02    1.0000000
  6.7500000      -0.19449483E-01  -0.18728685E-01   0.22805393E-02    1.0000000
  6.8000000      -0.22778482E-01  -0.20969652E-01   0.24542640E-02    1.0000000
  6.8500000      -0.23631286E-01  -0.21970752E-01   0.26279886E-02    1.0000000
  6.9000000      -0.22698535E-01  -0.21886191E-01   0.27835995E-02    1.0000000
  6.9500000      -0.21587823E-01  -0.20939969E-01   0.28366565E-02    1.0000000
  7.0000000      -0.19677800E-01  -0.19383709E-01   0.28897136E-02    1.0000000
  7.0500000      -0.17264932E-01  -0.17456228E-01   0.29427706E-02    1.0000000
  7.1000000      -0.14686110E-01  -0.15423198E-01   0.29799236E-02    1.0000000
  7.1500000      -0.12669174E-01  -0.13324374E-01   0.29606596E-02    1.0000000
  7.2000000      -0.10738217E-01  -0.11204153E-01   0.29413956E-02    1.0000000
  7.2500000      -0.89392378E-02  -0.90490784E-02   0.29221315E-02    1.0000000
  7.3000000      -0.76462594E-02  -0.68090596E-02   0.29655492E-02    1.0000000
  7.3500000      -0.67148804E-02  -0.44268995E-02   0.30384311E-02    1.0000000
  7.4000000      -0.55922600E-02  -0.18679085E-02   0.31113130E-02    1.0000000
  7.4500000      -0.40213545E-02   0.85638072E-03   0.31711774E-02    1.0000000
  7.5000000      -0.72421861E-05   0.36750928E-02   0.31409224E-02    1.0000000
  7.5500000       0.41577814E-02   0.64614463E-02   0.31106675E-02    1.0000000
  7.6000000       0.77648234E-02   0.91265918E-02   0.30804125E-02    1.0000000
  7.6500000       0.91683010E-02   0.11402154E-01   0.30703813E-02    1.0000000
  7.7000000       0.77344402E-02   0.13080782E-01   0.30774636E-02    1.0000000
  7.7500000       0.57857617E-02   0.13993400E-01   0.30845460E-02    1.0000000
  7.8000000       0.42067644E-02   0.14039298E-01   0.31091859E-02    1.0000000
  7.8500000       0.54371943E-02   0.13206706E-01   0.31890899E-02    1.0000000
  7.9000000       0.68896103E-02   0.11580091E-01   0.32689938E-02    1.0000000
  7.9500000       0.79812770E-02   0.93326985E-02   0.33488977E-02    1.0000000
  8.0000000       0.67331755E-02   0.67053595E-02   0.32330770E-02    1.0000000
  8.0500000       0.41959742E-02   0.39750347E-02   0.30948009E-02    1.0000000
  8.1000000       0.13898351E-02   0.14081121E-02   0.29565248E-02    1.0000000
  8.1500000      -0.10166200E-02  -0.75793889E-03   0.29675348E-02    1.0000000
  8.2000000      -0.25297244E-02  -0.23405171E-02   0.31083881E-02    1.0000000
  8.2500000      -0.32738814E-02  -0.32470041E-02   0.32492414E-02    1.0000000
  8.3000000      -0.28511233E-02  -0.34831586E-02   0.37683215E-02    1.0000000
  8.3500000      -0.62496702E-03  -0.31463757E-02   0.49303580E-02    1.0000000
  8.4000000       0.21865057E-02  -0.24053306E-02   0.60923945E-02    1.0000000
  8.4500000       0.49968543E-02  -0.14697211E-02   0.67966018E-02    1.0000000
  8.5000000       0.56790277E-02  -0.55532636E-03   0.61913763E-02    1.0000000
  8.5500000       0.56642567E-02   0.14742837E-03   0.55861507E-02    1.0000000
  8.6000000       0.50663054E-02   0.48548899E-03   0.49809251E-02    1.0000000
  8.6500000       0.39989381E-02   0.40270036E-03   0.43756995E-02    1.0000000
  8.7000000       0.25759192E-02  -0.84469751E-04   0.37704739E-02    1.0000000
  8.7500000       0.91101282E-03  -0.88818320E-03   0.31993809E-02    1.0000000
  8.8000000      -0.91608104E-03  -0.18691836E-02   0.32417425E-02    1.0000000
  8.8500000      -0.27563366E-02  -0.28642747E-02   0.32841040E-02   1.00000000
  8.9000000      -0.44839854E-02  -0.37162005E-02   0.33264656E-02   0.93301117
  8.9500000      -0.59786102E-02  -0.43006032E-02   0.33688272E-02   0.74999788
  9.0000000      -0.71197938E-02  -0.45454764E-02   0.34111887E-02   0.49999817
  9.0500000      -0.77839705E-02  -0.44402590E-02   0.34434398E-02   0.24999894
  9.1000000      -0.61749060E-02  -0.40295536E-02   0.34332330E-02   0.66986993E-01
  9.1500000      -0.41900717E-02  -0.34046915E-02   0.34230262E-02    0.0000000
  9.2000000      -0.20250092E-02  -0.26819174E-02   0.34128194E-02   0.38025635E-39
  9.2500000       0.12474012E-03  -0.19753159E-02   0.34026126E-02    0.0000000
  9.3000000       0.20636347E-02  -0.13770621E-02   0.33924059E-02    0.0000000
  9.3500000       0.28537760E-02  -0.94256138E-03   0.34028429E-02    0.0000000
  9.4000000       0.18091987E-02  -0.68210070E-03   0.34305758E-02    0.0000000
  9.4500000       0.51220269E-03  -0.56018722E-03   0.34583086E-02    0.0000000
  9.5000000      -0.83012825E-03  -0.83012825E-03   0.34860415E-02    0.0000000
  9.5500000      -0.20107102E-02  -0.20107102E-02   0.35137744E-02    0.0000000
  9.6000000      -0.28224594E-02  -0.28224594E-02   0.35415073E-02    0.0000000
  9.6500000      -0.14164311E-02  -0.14164311E-02   0.35816510E-02    0.0000000
  9.7000000       0.10678235E-02   0.10678235E-02   0.36229922E-02    0.0000000
  9.7500000       0.36782479E-02   0.36782479E-02   0.36643334E-02    0.0000000
  9.8000000       0.61473261E-02   0.61473261E-02   0.37056745E-02    0.0000000
  9.8500000       0.82075421E-02   0.82075421E-02   0.37470157E-02    0.0000000
  9.9000000       0.86412203E-02   0.86412203E-02   0.38155485E-02    0.0000000
  9.9500000       0.69345118E-02   0.69345118E-02   0.39016494E-02    0.0000000
  10.000000       0.47401246E-02   0.47401246E-02   0.39877502E-02    0.0000000
  10.050000       0.23017189E-02   0.23017189E-02   0.40738511E-02    0.0000000
  10.100000      -0.13704547E-03  -0.13704547E-03   0.41599519E-02    0.0000000
  10.150000      -0.21133989E-02  -0.21133989E-02   0.41834200E-02    0.0000000
  10.200000      -0.22962977E-02  -0.22962977E-02   0.40899477E-02    0.0000000
  10.250000      -0.21764831E-02  -0.21764831E-02   0.39964755E-02    0.0000000
  10.300000      -0.18717995E-02  -0.18717995E-02   0.39030032E-02    0.0000000
