energy xmu dxmu 
26525.9318284521 39.2665159922687 0.0135088358309688 
27026.8959083054 37.3377758868692 0.0054342055132433 
27527.8272320662 35.5673389571302 0.0024801553459939 
28028.8211086582 33.8813241185795 0.0066328235179321 
28529.7615079004 32.3237527644649 0.0050722521957019 
29030.7991532307 30.8458005672889 0.0023820572036520 
30032.8886783573 28.1407368970519 0.0323506197439287 
30533.9480192377 26.9423016968100 0.0029591921011719 
31035.0039623132 25.7865703000279 0.0025340159105738 
31036.5459550384 25.7890346813089 0.0029116219803516 
31537.9425673041 24.6957914293762 0.0031790177446860 
32540.4973281657 22.7077428926151 0.0028206340821294 
33041.8469539908 21.7816266530502 0.0011381928702619 
33543.2401676734 20.9146323646607 0.0013513477698505 
34044.6927954626 20.0934498087700 0.0011824319018592 
34546.1173653211 19.2600710937376 0.0076401350790575 
35047.4521048480 18.5814763217732 0.0008113571014807 
35548.9942001081 17.8809910710482 0.0023213821024883 
36050.4489306485 17.2209430071772 0.0017907843297863 
36552.0375058744 16.5845491323787 0.0006841874221603 
37053.5130177492 15.9888685392431 0.0010355047004587 
37554.9950167038 15.4129663471093 0.0006409515736206 
38056.6489411641 14.8696039067279 0.0011677919423695 
38558.1228219123 14.3501801927333 0.0008159424834414 
39059.8305481569 13.8550740347125 0.0013659950340083 
39561.4572830550 13.3883263089443 0.0016918799151956 
40063.1033078907 12.9339335548231 0.0016664769994746 
40564.8878544706 12.5043109792912 0.0018670891673190 
41066.5575495400 12.0916698646157 0.0012790492516697 
41568.2812090271 11.6975789424204 0.0016731469168901 
